model,r2,mse,rmse,mae
linear,3895.825106947496,37601.850256707956,117.76384162107259,5.679908810277696
ridge,2.691605790665703,27.09602960233554,2.345456876329553,0.23829063396220726
lasso,0.0006008427012480938,0.626423990554968,0.09858298617927301,0.10070533406808357
enet,0.003945813078887798,0.5790224276404198,0.09411533214642177,0.09599563082449605
xgb,0.045776316658081344,0.7079403801820404,0.12501583606027872,0.11076641159427063
lgbm,0.042557544244343305,0.6567302205355925,0.11501597685680097,0.10547160730914254
catboost,0.03896350884521135,0.6115653739778324,0.10897635123454133,0.10581336599095406
nn1,0.027563840046129193,0.7033650249830459,0.11485390475927627,0.07431109905942873
nn2,0.06143327570003879,1.0811137871326393,0.17286932663036034,0.08370454630632512
nn3,0.09564542630978352,1.123734709413061,0.1793717147883526,0.10623871862779793
