model,r2,mse,rmse,mae
linear,4.1247654646181475,34.28897943171166,2.740957583226488,0.1400701317538555
ridge,2.4483240022178117,20.549709245956173,1.8558701915712659,0.08870482896921399
lasso,0.0014649773232106853,0.3391594110269053,0.05803804613296806,0.050030422941759876
enet,0.0014649773232106853,0.3391594110269053,0.05803804613296806,0.050030422941759876
xgb,0.025891156725912412,0.19601244773732313,0.03818429262855553,0.030118177566588435
lgbm,0.026147241372383428,0.2031472952306177,0.03935480229197946,0.03659111605542992
catboost,0.024961347006683565,0.22273795138154132,0.04335322470355883,0.03628743038356776
nn1,0.03322406842552638,0.28305173383124704,0.05041317807180067,0.04256179166256521
nn2,0.03816466882159639,0.3098572864551565,0.055605843277829164,0.04319408394955381
nn3,0.04719113437725486,0.22444592713034606,0.039189563812603294,0.033545670457167574
