feature,importance_mean,importance_std
x_RevEstDisp,288.5,30.5
x_IO_ChgofIO_AM,133.5,7.5
x_Chg4QSalesTrend,124.0,11.0
x_IO_ChgofIO_HF,119.0,17.0
x_Alpha18M6MPChg,112.0,25.0
x_Chg1YAmihud,111.0,3.0
x_Chg1YTurnover,109.5,9.5
x_RskAdjRS,109.5,1.5
x_IO_ChgofNumBY,105.5,31.5
x_EBITEstDisp,102.0,0.0
x_IndRel_SUEC,101.5,3.5
x_Alpha36M6MPChg,101.5,5.5
x_BuyToSellRecLess3MEMA,100.0,14.0
x_calendarquarter,100.0,49.0
x_5DVolSig,98.5,8.5
x_IndRel_Chg1YOPM,98.0,29.0
x_Alpha12M6MPChg,97.5,8.5
x_CVVolPrc60D,97.5,17.5
x_CVVolPrc30D,95.0,13.0
x_IndRel_ShortIntTrdVol,95.0,17.0
x_IO_Foreign,94.5,10.5
x_SUEC,94.0,8.0
x_IndRel_CapExToAst,94.0,10.0
x_6MChgTgtPrcGap,94.0,4.0
x_IndRel_PM5D,93.0,8.0
x_EPSStab,93.0,6.0
x_IO_BreadthStabBY,92.5,5.5
x_IO_TO,92.5,1.5
x_Adj50DVolSig,92.5,9.5
x_Chg1YROA,91.5,0.5
x_6MChgTgtPrcGapEMA,91.0,4.0
x_IO_StabofChgHD,91.0,3.0
x_SalesAcc,90.5,11.5
x_IndRel_ROA,90.0,3.0
x_IndRel_SolvencyRatio,89.5,20.5
x_Beta60M,89.5,19.5
x_IndRel_EPSSurpC,89.5,0.5
x_ChgSalestoChgEPS,89.0,1.0
x_6MAvgChg1MRecC,89.0,6.0
x_130DMinRtn,88.5,19.5
x_RevMagFY1C,88.0,4.0
x_IO_BreadthStabHD,87.0,3.0
x_EPSNumRevFY1C,85.5,6.5
x_EPSEstDispFY2C,84.5,1.5
x_IndRel_InvToAst,83.5,8.5
x_IO_NAT,83.5,20.5
x_IndRel_DepToCapex,83.5,35.5
x_LogTTMSales,82.0,2.0
x_MaxRetPayoff,82.0,11.0
x_5DMoneyFlowVol,82.0,2.0
x_IndRel_AdjAccruals,82.0,1.0
x_12QTrendTTMEPS,82.0,4.0
x_CashCycle,81.0,27.0
x_PM5D,81.0,22.0
x_STO_6M,81.0,15.0
x_IndRel_PM1M,81.0,1.0
x_14DayRSI,80.5,0.5
x_PM6M,79.5,18.5
x_IO_Concentration,79.0,13.0
x_90DCV,79.0,9.0
x_HL1M,78.5,8.5
x_LogUnadjPrice,78.5,16.5
x_UnexpectedRecChg,78.0,6.0
x_IndRel_RONA,78.0,3.0
x_ChgATO_2,78.0,14.0
x_CVVolPrc20D,77.5,7.5
x_IndRel_DebtChg1Y,77.5,5.5
x_IndRel_CashAst,77.0,12.0
x_TobinQ,76.5,9.5
x_SharpeRatio,76.0,7.0
x_RecTurn,76.0,2.0
x_AstAdjChg3YEPS,76.0,4.0
x_IndRel_AccrualRatioBS,75.5,5.5
x_CashBurn,75.5,12.5
x_IndRel_FCFEqt,75.5,21.5
x_ROEStab,75.0,8.0
x_LogAssets,74.5,15.5
x_AdjRevMagC,74.5,19.5
x_BVEV,74.0,15.0
x_ShortIntRatio,72.5,17.5
x_IndRel_ROE,72.0,7.0
x_IO_Level_AM,71.5,10.5
x_AstGrwth,71.0,8.0
x_IndRel_PM12M1M,71.0,3.0
x_Chg3YOPM,70.5,12.5
x_ShareChg,70.5,15.5
x_IndRel_EPSEstDispFY1C,70.0,2.0
x_CashAst,70.0,10.0
x_DebtChg1Y,69.5,11.5
x_Chg1YOPM,69.5,1.5
x_InvToAsset,69.0,22.0
x_IO_InvDuration,68.5,6.5
x_ChgSalesMargin,68.5,0.5
x_GPMargin,68.0,0.0
x_Alpha60M,68.0,22.0
x_EPSToOCFChg,68.0,2.0
x_REToAst_2,68.0,4.0
