model,r2,mse,rmse,mae
linear,-1.7755551401246485,16.351757356006402,3.652355136728881,1.8589631601011711
ridge,-0.051201575313869374,6.210515061167287,2.489114003116186,1.7946597406464413
lasso,-0.00041499004275658,5.9047702250989005,2.4299196045690907,1.8003854195926419
enet,-0.00041499004275658,5.9047702250989005,2.4299196045690907,1.8003854195926419
xgb,0.12206008876134666,5.181474523613306,2.275969613424579,1.6823415144792313
lgbm,0.128888129629143,5.141951310636836,2.267410464010402,1.6726562660766042
catboost,0.1341939977917061,5.111016439022765,2.260351546990104,1.661376253138186
nn1,0.06815632345573693,5.502067429142949,2.3448843176807377,1.727798690451317
nn2,0.07442393093219823,5.464195081423625,2.3372687206810907,1.7269563981358362
nn3,0.034349682283228766,5.701231452855437,2.3872604095032006,1.7753373382849489
