model,r2,mse,rmse,mae
linear,-38.09989889687294,22471.18272118305,110.7526180911199,19.633999900278752
ridge,-0.7661002541692415,959.7550862537161,30.92116032446185,16.852976897101566
lasso,0.04448980589621856,520.0591663252526,22.79488530731576,15.434979132275961
enet,0.047638561344132135,518.2613938740026,22.75624250157756,15.405677326507595
xgb,0.041381209500224725,521.0643344886682,22.82231875046471,15.457310494864966
lgbm,0.030812566992193435,526.6587124529524,22.94395106596958,15.538985953119532
catboost,0.07656441562325807,502.1345310258756,22.40264900324437,15.151743726519825
nn1,0.015973416882516012,535.6022063862937,23.131952548933434,15.50091233763236
nn2,0.009266109566688408,538.9401320543118,23.203622727638077,15.506998111198223
nn3,-0.017000692648117766,552.6827088311318,23.503451775289104,16.05445240937066
