feature,importance_mean,importance_std
x_calendarquarter,257.0,71.0
x_IO_Concentration,199.0,59.0
x_IndRel_EPSEstDispFY1C,165.0,22.0
x_IO_ChgofNumBY,147.0,1.0
x_EBITEstDisp,139.0,1.0
x_EPSEstDispFY1C,137.0,30.0
x_SUEC,126.5,7.5
x_5DVolSig,120.5,11.5
x_Chg1YAmihud,119.5,26.5
x_AdjFwdEPC,118.5,0.5
x_HL52W,116.5,34.5
x_CVVolPrc60D,115.5,2.5
x_5DMoneyFlowVol,113.5,27.5
x_HL1M,113.0,17.0
x_RevEstDisp,108.5,22.5
x_IO_NAT,107.5,1.5
x_IO_Foreign,107.0,19.0
x_6MAvgChg1MRecC,105.5,3.5
x_Alpha36M6MPChg,105.0,5.0
x_STO_6M,104.0,8.0
x_IO_BreadthStabBY,103.0,12.0
x_PM5D,102.5,16.5
x_PrcTo260DL,102.5,42.5
x_IO_Level_AM,101.5,27.5
x_IndRel_ShortIntTrdVol,101.5,5.5
x_CVVolPrc30D,101.0,9.0
x_EPSEstDispFY2C,99.5,1.5
x_6MChgTgtPrcGapEMA,98.0,7.0
x_IO_StabofChgHD,97.5,8.5
x_14DayRSI,97.5,7.5
x_ChgATO_2,96.5,44.5
x_IndRel_PM1M,96.0,19.0
x_DepToCapex,95.5,18.5
x_MaxRetPayoff,94.0,21.0
x_Chg1YTurnover,94.0,11.0
x_IO_ChgofIO_AM,93.0,8.0
x_RevMagFY1C,91.5,29.5
x_Adj50DVolSig,91.0,4.0
x_12QTrendTTMEPS,91.0,2.0
x_AnnVol1M,89.5,16.5
x_IndRel_PM5D,88.0,3.0
x_IndRel_OEA,88.0,9.0
x_Alpha18M6MPChg,87.0,3.0
x_ShortIntRatio,86.5,0.5
x_IndRel_CashAst,86.5,6.5
x_Chg3YOPM,85.0,8.0
x_LogUnadjPrice,84.5,15.5
x_PM1M,83.5,15.5
x_IndRel_EPSSurpC,83.0,11.0
x_EPSStab,83.0,7.0
x_IO_TO,82.5,20.5
x_IO_BreadthStabHD,82.0,8.0
x_6MChgTgtPrc,82.0,6.0
x_RskAdjRS,81.0,12.0
x_PrcTo52WH,80.5,9.5
x_AnnVol12M,80.0,22.0
x_ChgSalestoChgEPS,79.5,9.5
x_Alpha60M,79.0,31.0
x_52WSlope,78.5,2.5
x_BuyToSellRecLess3MEMA,78.5,8.5
x_Alpha12M6MPChg,78.5,11.5
x_BP,78.0,9.0
x_PA52WL20DLag,78.0,14.0
x_RelPrStr_12M,78.0,24.0
x_Chg1YOPM,77.5,15.5
x_IndRel_PM6M,77.0,6.0
x_SharpeRatio,77.0,5.0
x_IO_ChgofIO_HF,77.0,6.0
x_IndRel_RecTurn,75.5,0.5
x_EPSNumRevFY1C,75.0,7.0
x_DebtChg1Y,74.5,17.5
x_PM6M,74.5,9.5
x_90DCV,74.0,16.0
x_52WVPT20DLag,74.0,30.0
x_PAdjChg1YSales,73.5,7.5
x_IndRel_SUEC,73.5,5.5
x_Chg1YLTDA,73.5,7.5
x_IndRel_FwdEPC,73.0,4.0
x_AdjRevMagC,72.5,10.5
x_IndRel_Chg1YOCF,72.5,0.5
x_AdjEBITP,72.5,38.5
x_IndRel_CapExToAst,71.5,6.5
x_PSlopeSERR_26W,71.5,6.5
x_IndRel_PTMargin,71.0,8.0
x_IndRel_PAdjChg1YEPS,70.5,3.5
x_SalesToEPSChg,70.5,2.5
x_Beta60M,70.0,3.0
x_Chg4QSalesTrend,69.5,17.5
x_CVVolPrc20D,69.0,6.0
x_IndRel_BP,68.5,0.5
x_SalesAcc,67.0,8.0
x_130DMinRtn,66.5,0.5
x_AdjChgEPStoSales,66.5,27.5
x_AdjFwdFCFPC,66.5,19.5
x_AccrualRatioCF,66.5,20.5
x_YoYChgDA,66.0,16.0
x_IndRel_RONA,66.0,17.0
x_REToAst_2,65.0,4.0
x_STO,65.0,13.0
x_IndRel_DepToCapex,64.5,1.5
x_ROEStab,64.5,0.5
x_IndRel_InvToAsset,64.0,3.0
x_IndRel_FwdFCFPC,63.5,6.5
x_IndRel_CFROIC,63.0,15.0
