feature,importance_mean,importance_std
x_RevEstDisp,244.5,2.5
x_Alpha12M6MPChg,139.0,25.0
x_5DVolSig,125.5,0.5
x_IO_ChgofIO_AM,123.0,4.0
x_Alpha18M6MPChg,122.0,24.0
x_SUEC,120.0,3.0
x_HL1M,113.0,1.0
x_Chg4QSalesTrend,109.0,15.0
x_RskAdjRS,108.0,9.0
x_Alpha36M6MPChg,107.5,20.5
x_Chg1YTurnover,105.5,6.5
x_IO_Foreign,102.5,1.5
x_CVVolPrc60D,101.5,4.5
x_130DMinRtn,100.0,15.0
x_IO_StabofChgHD,99.5,21.5
x_BuyToSellRecLess3MEMA,98.5,7.5
x_RecTurn,97.5,22.5
x_Adj50DVolSig,97.0,11.0
x_RelPrStr_12M,97.0,3.0
x_Chg1YAmihud,96.5,13.5
x_ROEStab,95.5,4.5
x_6MAvgChg1MRecC,94.5,6.5
x_EBITEstDisp,93.5,5.5
x_IndRel_SUEC,93.5,21.5
x_PM5D,93.5,3.5
x_5DMoneyFlowVol,92.5,29.5
x_IndRel_DebtChg1Y,92.5,35.5
x_IndRel_ShortIntTrdVol,91.0,2.0
x_IndRel_PM5D,90.0,3.0
x_IndRel_InvToAst,90.0,9.0
x_IO_ChgofIO_HF,89.0,6.0
x_WCAccruals,88.0,4.0
x_6MChgTgtPrcGapEMA,88.0,0.0
x_EPSStab,88.0,14.0
x_12QTrendTTMEPS,87.5,8.5
x_IO_ChgofNumBY,87.5,0.5
x_IO_NAT,87.0,4.0
x_IndRel_PM9M,86.0,5.0
x_EPSEstDispFY1C,86.0,6.0
x_STO_6M,86.0,5.0
x_Chg3YOPM,84.5,5.5
x_YoYChgDA,84.5,11.5
x_GPMargin,84.5,23.5
x_14DayRSI,84.0,3.0
x_IndRel_SEV,84.0,14.0
x_SalesToEPSChg,83.5,4.5
x_EPSEstDispFY2C,83.5,7.5
x_RevMagFY1C,83.0,1.0
x_Chg1YOPM,83.0,9.0
x_SalesAcc,82.5,9.5
x_IndRel_ShareChg,82.5,23.5
x_IndRel_PM1M,82.0,2.0
x_6MChgTgtPrcGap,82.0,20.0
x_90DCV,81.5,2.5
x_IO_Concentration,81.0,10.0
x_CVVolPrc30D,81.0,7.0
x_IndRel_AccrualRatioCF,79.5,11.5
x_DebtChg1Y,79.5,2.5
