model,r2,mse,rmse,mae
linear,31.220875919986216,235.2839475931731,8.383590916161069,0.29754753859724575
ridge,1.884922914097302,14.178151183759073,1.484541835983161,0.11479040561105766
lasso,0.0005741426282766578,0.310958116055382,0.056464812996691156,0.048116499416906745
enet,0.00065994128363209,0.31111826960734007,0.056517252633523,0.04814695449015233
xgb,0.014291734725065241,0.3003887127872096,0.06307085133430895,0.042121333675254856
lgbm,0.015054876357153192,0.24167598845796556,0.05096093262146106,0.035825343890594726
catboost,0.011311491918789772,0.22362197443779144,0.04732177029674046,0.031119134049345323
nn1,0.055729885860944225,0.38394406662306274,0.0733484857419414,0.04307877510143108
nn2,0.043535012843559075,0.32656749411848324,0.06329058844129427,0.0424110366365973
nn3,0.06614480277549435,0.5127133167366985,0.09664845646532602,0.0593736334135719
