model,r2,mse,rmse,mae
linear,-122.5981754069735,4690.3637462701445,49.73630561329471,7.524881476715126
ridge,-3.836529836411567,197.93027458419868,12.040102819178387,5.282083416518931
lasso,0.0022145082564078546,40.72944622943544,6.379892895851089,4.828510946111327
enet,0.019687695727967646,40.01603174438517,6.323781368457132,4.780936257363182
xgb,0.11782439119828278,35.97936766390724,5.996972026112575,4.435760214133849
lgbm,0.10239691579703651,36.61335463817132,6.0496858899246,4.47053824939956
catboost,0.11370261151671242,36.154076502707916,6.011347545871573,4.452480639181639
nn1,-0.005885535630625172,41.01051183017777,6.403097049125025,4.789723211460642
nn2,0.012296852169924998,40.29385390621613,6.346260081945343,4.756367445792678
nn3,-0.07608955038784457,43.79509812023912,6.615734620745528,4.921644579080261
