feature,importance_mean,importance_std
x_Alpha36M6MPChg,135.0,25.0
x_IO_StabofChgHD,130.0,14.0
x_SharpeRatio,129.5,0.5
x_SUEC,126.0,1.0
x_ROEStab,117.0,23.0
x_IO_ChgofNumBY,116.5,0.5
x_IO_Foreign,113.0,6.0
x_Chg1YAmihud,113.0,17.0
x_5DMoneyFlowVol,113.0,10.0
x_CVVolPrc30D,111.0,9.0
x_RskAdjRS,109.5,3.5
x_EPSNumRevFY1C,107.0,4.0
x_12QTrendTTMEPS,105.0,20.0
x_Adj50DVolSig,104.5,5.5
x_IO_NAT,103.0,15.0
x_Chg1YTurnover,103.0,20.0
x_IndRel_EPSEstDispFY1C,103.0,9.0
x_5DVolSig,102.5,0.5
x_CVVolPrc20D,100.0,13.0
x_14DayRSI,99.0,1.0
x_EPSStab,97.5,8.5
x_IO_ChgofIO_HF,96.0,1.0
x_IO_Level,95.5,2.5
x_CVVolPrc60D,95.5,6.5
x_IO_ChgofIO_AM,94.0,14.0
x_EBITEstDisp,93.5,5.5
x_IndRel_SUEC,93.5,2.5
x_Alpha12M6MPChg,92.0,17.0
x_ChgSalestoChgEPS,92.0,9.0
x_IO_BreadthStabBY,92.0,5.0
x_Alpha18M6MPChg,91.5,4.5
x_AstGrwth,90.0,23.0
x_IndRel_InvToAst,88.5,3.5
x_IndRel_ShortIntTrdVol,88.0,3.0
x_IO_Level_AM,87.5,3.5
x_IO_Concentration,86.0,8.0
x_AdjRevMagC,86.0,4.0
x_Beta60M,85.5,4.5
x_AnnVol1M,85.0,9.0
x_Chg1YLTDA,84.5,0.5
x_Chg1YOPM,84.0,8.0
x_6MChgTgtPrcGapEMA,84.0,2.0
x_Chg4QSalesTrend,84.0,12.0
x_IndRel_EPSSurpC,83.0,1.0
x_RelPrStr_12M,83.0,18.0
x_IndRel_RecTurn,82.0,24.0
x_EPSEstDispFY2C,82.0,5.0
x_130DMinRtn,82.0,28.0
x_EPSEstDispFY1C,81.5,15.5
x_6MAvgChg1MRecC,81.5,0.5
x_PM1M,81.5,3.5
x_SalesAcc,81.0,2.0
x_IO_BreadthStabHD,80.5,11.5
x_90DCV,80.5,11.5
x_AnnVol12M,80.0,5.0
x_IO_InvDuration,79.5,7.5
x_STO_6M,79.0,3.0
x_IndRel_PM1M,79.0,12.0
x_WCAccruals,79.0,0.0
x_PM5D,78.5,3.5
x_IndRel_InvToAsset,78.0,4.0
x_ShortIntRatio,78.0,1.0
x_IndRel_DivP,77.5,3.5
x_PSlopeSERR_26W,76.5,7.5
x_ChgATO_2,76.5,15.5
x_MaxRetPayoff,76.5,1.5
x_IndRel_CapExToAst,76.5,12.5
x_YoYChgDA,76.5,4.5
x_REToAst_2,76.0,1.0
x_BuyToSellRecLess3MEMA,75.0,1.0
x_IndRel_CashAst,75.0,5.0
x_IndRel_ROIC,74.5,4.5
x_IndRel_PM5D,74.0,7.0
x_TobinQ,74.0,16.0
x_ChgSalesMargin,74.0,5.0
x_PM6M,73.5,16.5
x_PA52WL20DLag,73.5,12.5
x_IO_TO,73.5,12.5
x_IndRel_Chg1YOPM,73.5,1.5
x_AdjAccruals,73.0,11.0
x_IndRel_OEA,72.5,6.5
x_IndRel_ShareChg,72.0,1.0
x_IndRel_CashEV,71.5,11.5
x_IndRel_RONA,71.5,13.5
x_StdErr180D,71.5,8.5
x_Chg1YROA,71.0,7.0
x_IndRel_PTMargin,71.0,19.0
x_6MChgTgtPrcGap,71.0,19.0
x_RevEstDisp,70.5,1.5
x_IndRel_PM12M1M,70.0,16.0
x_SalesToEPSChg,70.0,2.0
x_LogUnadjPrice,70.0,13.0
x_IndRel_SEV,70.0,10.0
x_IndRel_WCAccruals,70.0,6.0
x_IndRel_CashP,69.5,3.5
x_HL1M,69.5,2.5
x_IndRel_DebtChg1Y,69.0,15.0
x_CashBurn,69.0,1.0
x_EPSToOCFChg,68.0,13.0
x_AstAdjChg3YEPS,68.0,1.0
x_DepToCapex,67.5,3.5
x_IndRel_AccrualRatioCF,67.5,4.5
x_IndRel_PM9M,67.5,11.5
x_RevMagFY1C,67.5,0.5
x_UnexpectedRecChg,67.0,2.0
x_IndRel_MaxRetPayoff,66.5,0.5
x_PAdjChg1YSales,66.5,14.5
x_ShareChg,66.0,17.0
x_IndRel_TobinQ,65.5,6.5
x_IndRel_NCAP,65.5,0.5
x_IndRel_EPSToSalesChg1Y,65.5,20.5
x_IndRel_CashCycle,65.5,1.5
x_DebtChg1Y,65.5,8.5
x_AccrualRatioCF,65.0,1.0
x_IndRel_Chg1YOCF,64.5,5.5
x_6MChgTgtPrc,64.5,6.5
x_IndRel_SP,64.5,0.5
x_AstAdjChg1YOCF,64.5,10.5
x_IndRel_CFROIC,64.0,5.0
x_InvToAsset,63.0,7.0
x_IndRel_LTDE,63.0,0.0
x_IndRel_DA,63.0,13.0
x_AdjFwdFCFPC,62.5,0.5
x_calendarquarter,62.5,3.5
x_Chg3YOPM,62.0,2.0
x_BVEV,62.0,3.0
x_IndRel_GPMargin,62.0,8.0
x_IndRel_LTDA,62.0,0.0
x_IndRel_ROE,62.0,10.0
x_52WSlope,61.0,12.0
x_EBITMargin,61.0,1.0
x_LogAssets,61.0,16.0
x_IndRel_PM6M,61.0,19.0
x_IndRel_ROA,60.5,6.5
x_CashCycle,60.5,2.5
x_AdjEPSNumRevFY1C,60.0,1.0
x_60MAVGTTMROE,60.0,11.0
x_IndRel_ChgSalesMargin,60.0,12.0
x_IndRel_SolvencyRatio,59.5,3.5
x_IndRel_PTIP,58.5,0.5
x_IndRel_AccrualRatioBS,58.5,9.5
x_IndRel_PAdjChg1YEPS,57.5,3.5
x_IndRel_FCFP,57.0,14.0
x_PTIToNOA,57.0,4.0
x_GPMargin,56.5,4.5
x_IndRel_FCFEqt,56.5,6.5
x_RecTurn,56.5,5.5
x_BP,56.5,14.5
x_ETO,56.0,17.0
x_AdjEPSNumRevFY2C,56.0,3.0
x_IndRel_AstP,55.5,11.5
x_IndRel_BP,55.0,3.0
x_IndRel_DepToCapex,55.0,3.0
x_IndRel_CFEV,54.5,2.5
x_PAdjChg3YEPS,54.5,1.5
x_AdjEBITDAEV,54.5,9.5
x_IndRel_EBITDAEV,54.5,3.5
x_AccrualRatioBS,54.5,4.5
x_IndRel_OCFEV,54.5,8.5
x_IndRel_TotalAccruals,54.0,5.0
x_IndRel_FwdEPC,54.0,17.0
x_Alpha60M,54.0,2.0
x_PAdjChg3YSales,53.5,2.5
x_IndRel_AssetTurn,53.5,18.5
x_Chg1YOCF,53.5,16.5
x_IndRel_AdjAccruals,53.0,11.0
x_CashAst,53.0,14.0
x_LogTTMSales,53.0,6.0
x_IndRel_FCFEV,52.5,7.5
x_AdjAstAdjChg1YFCF,52.5,13.5
x_PM9M,50.0,1.0
x_InvToAst,50.0,11.0
x_IndRel_FwdFCFPC,49.0,2.0
x_LTDA,49.0,4.0
x_RONA,49.0,6.0
x_FCFEqt,48.0,2.0
x_CashP,48.0,9.0
x_PrcTo260DL,47.5,6.5
x_52WVPT20DLag,47.0,15.0
x_IndRel_OCFP,47.0,7.0
x_PAdjChg1YEPS,47.0,5.0
x_CQDOHtoSales,46.0,10.0
x_PrcTo52WH,46.0,0.0
x_FL,46.0,2.0
x_IndRel_CFP,46.0,0.0
x_IndRel_EBITDAP,45.5,0.5
x_CapAcqRatio,45.5,5.5
x_AstAdjChg1YCF,45.0,6.0
x_InvToAstChg1Y,45.0,3.0
x_CapExToAst,45.0,1.0
x_4To52WPrcOsc,44.5,7.5
x_PAdjChg1YOCF,44.5,1.5
x_ROA_2,44.0,0.0
x_HL52W,43.0,1.0
x_MVEToTL,43.0,10.0
x_SEV,42.5,7.5
x_AdjChgEPStoSales,42.0,10.0
x_AdjEBITP,41.0,3.0
x_CFIC,40.5,8.5
x_IndRel_PAdjChg1YSales,40.5,2.5
x_FCFP,40.0,3.0
x_OCFAst_2,39.5,3.5
x_EBITDAEV,39.5,1.5
x_AdjSTO_6M,38.5,3.5
x_CFEV,37.5,5.5
x_DivToCF,37.0,9.0
x_60MAVGTTMROA,36.5,3.5
x_AdjFwdEPC,35.5,7.5
x_SalesToInvCap,35.5,14.5
x_STO,35.0,14.0
x_DivP,34.0,4.0
x_ConsQPosChgTTMEPS,34.0,1.0
