model,r2,mse,rmse,mae
linear,-141.28884737111784,6123.01574337796,42.136279429491765,6.181325912202929
ridge,-0.6931460860189562,73.24186582528823,8.289239779837501,5.065256990677168
lasso,-0.00042402723446883784,43.19060059624392,6.571258696176601,4.934777973128848
enet,0.019012031983998923,42.3532717032873,6.507177919702739,4.861671694644356
xgb,0.10045350488808243,38.861645061969014,6.2316025195801865,4.590727132023275
lgbm,0.0975204948357303,38.97608833923128,6.241705894446275,4.588448318258844
catboost,0.11541491339186716,38.20240765467515,6.179465668773316,4.560152254434174
nn1,0.046365146253773123,41.183695853706496,6.416140187895752,4.7799182387146395
nn2,0.03835767441301017,41.52589433146899,6.44283763930779,4.804417513807543
nn3,0.02854614800489106,41.97109562341514,6.475928249732564,4.870886015356161
