model,r2,mse,rmse,mae
linear,280.19806551192846,12055.785935898219,65.93595149247297,2.014166219330545
ridge,0.9459460950145057,40.873036495669595,2.1284665131610025,0.19612891222513673
lasso,0.0002639691724741773,1.2649315947569397,0.09570655237403829,0.08240854050470024
enet,0.0017630981445771767,1.3033909074011805,0.09953504217323353,0.08606329089430702
xgb,0.024735106292323835,2.151965446879268,0.16963224908867458,0.10597594523690959
lgbm,0.012531384284199917,1.6536603345221303,0.1311330105881797,0.08084064174796797
catboost,0.012840937860160401,1.6132590593890825,0.12888639620647707,0.09183200345227321
nn1,0.011608254820642996,1.6767583191193773,0.12977265881358882,0.09555780484846144
nn2,0.013573453070298934,1.6329141567541643,0.12544913306923117,0.09168108615269069
nn3,0.02818708362793023,2.4084712181129095,0.18289048015372888,0.12713962132258144
