model,r2,mse,rmse,mae
linear,-3.9580497590327135,136.3421855684931,10.807248042803996,4.218672418056399
ridge,-1.0924979884606043,57.955386880473384,7.291206119741696,4.068835324009389
lasso,-0.001830814098403266,28.023989971012973,5.292670971758111,3.735517906129515
enet,0.007776734768382809,27.755986018665418,5.267266013547679,3.7159942160250816
xgb,0.06982181452109112,26.021545804610174,5.099632639324616,3.6880285613999453
lgbm,0.05500056300570455,26.43541724606113,5.140043320708275,3.7140431505413423
catboost,0.08406868227898531,25.623084650843783,5.06063306335692,3.62616951863455
nn1,0.02549734673866453,27.251661318899274,5.218992085465675,3.7260240729817093
nn2,0.041096762959201616,26.818637492894688,5.177733339819449,3.692909291463536
nn3,0.03019230716379302,27.120376589336807,5.206693929651202,3.7830483785803066
