model,r2,mse,rmse,mae
linear,3.605563177433057,96.87985622820918,4.421037809135122,0.22667019072396702
ridge,1.3119406116250198,34.712767433137785,2.18945203188255,0.22678528787295807
lasso,0.001890262619825063,1.1408851988082969,0.10781445043239224,0.06340046442807258
enet,0.002187245920364402,1.1486212777517133,0.10906310646116599,0.06494499228074216
xgb,0.021751186209546948,1.2695874933034996,0.12366385302596214,0.08394161934935392
lgbm,0.022695345009910686,1.283809998979465,0.12398349609273188,0.09797956407384405
catboost,0.014028241820125137,1.156085781318371,0.1143575485157979,0.07257672501965158
nn1,0.029892303758750096,1.2331917720487848,0.11740072719498786,0.06706576973406925
nn2,0.010965891088444936,1.0228583442767067,0.09856446934271258,0.056016759425406
nn3,0.021746769319140297,1.0796769613808415,0.10351286040935938,0.05991281771279598
