model,r2,mse,rmse,mae
linear,1.5695757493879403,44.5885178196125,2.436370740936674,0.11317436609072533
ridge,0.5970825674879597,16.07089379510755,1.0932563499424026,0.08597595410491145
lasso,0.0010059123912423671,1.6793718900382533,0.14895311211069964,0.11333885318645735
enet,0.0011676640275745018,1.677616403794024,0.14879847526524353,0.11303125737432362
xgb,0.014370686744442179,1.2910584026203833,0.11934268508141285,0.09960940815394057
lgbm,0.019508839565722455,1.5758333799627438,0.14482969507077417,0.10605465364558089
catboost,0.015110757424785189,1.346473790637352,0.1261074254679852,0.08743899649033172
nn1,0.00926283440487287,1.4227474856285462,0.12749125692309407,0.10272466022244824
nn2,0.018127686597547106,1.9800391011638105,0.17621128512128686,0.1411178157723566
nn3,0.016816938408706187,1.8154254673221217,0.16061706184989433,0.14368180554039803
