model,r2,mse,rmse,mae
linear,-375.50079070605113,10316.265616618371,78.00853421855378,6.7401805893842095
ridge,-2.8848560816798705,111.74726021046251,10.21711638301319,4.174905173851581
lasso,-0.0005593325184228614,28.699057001836604,5.355893647986229,3.719040040797922
enet,-0.0003032281411651905,28.691459940099474,5.355196348706215,3.71830970448761
xgb,0.05775493656023474,27.020821062943423,5.196843289314455,3.5899781596396307
lgbm,0.03751168165762966,27.604051494095735,5.252768830369771,3.619151695155568
catboost,0.06413520742616348,26.830903712962403,5.179155963991408,3.5620568436296076
nn1,-0.02500518766645703,29.377583309867752,5.419347950551134,3.7433958900313646
nn2,-5.2561546945395496e-05,28.68176786344595,5.354386374846223,3.694613455636206
nn3,-0.02550462731778358,29.403569604119383,5.421582271938386,3.7926016176444883
