model,r2,mse,rmse,mae
linear,-75.80325630474925,1639.1604162904284,33.37436419300479,4.676361681787158
ridge,-1.6136980191927102,56.15681587085303,7.301219201817169,3.5905411992400387
lasso,-0.0010348626522623584,21.877393413206907,4.676183289902068,3.2433341338265165
enet,0.014296457662999895,21.542274344628918,4.640232087769159,3.2136419633952586
xgb,0.03639841705614808,21.046577940446674,4.587083953361467,3.28409895687653
lgbm,0.025035186792606034,21.295602841701772,4.614035365923909,3.293658071626216
catboost,0.06121459922491188,20.510382698305598,4.527888469802565,3.2103495791063557
nn1,0.029304677350105578,21.21829640673528,4.604492734074013,3.259426520674488
nn2,0.03853546195829105,21.009661041934226,4.582240465663242,3.250108051181704
nn3,0.014044430146934328,21.534078631152614,4.639467337355245,3.358349269982604
