model,r2,mse,rmse,mae
linear,90.82615039454569,1913.6947744943993,22.919690901124905,0.9692348559772952
ridge,1.2845324444809545,25.957082328315014,1.687902259572301,0.05799682885470725
lasso,0.0009676456390460589,0.9701964569066829,0.10345652443219568,0.08585153686449776
enet,0.0016734986802090011,0.954349508938152,0.10256956793506568,0.08610161054363306
xgb,0.015257260278209088,0.6642635909298645,0.07237917698074378,0.062120271174738284
lgbm,0.018233870524093584,0.7327186998171606,0.07924950287028112,0.06945103903363985
catboost,0.01818658339067949,0.8345069560520172,0.09278309832390318,0.06300404068845745
nn1,0.028534583392705794,1.2022636405786888,0.1301655430400359,0.10419737172240795
nn2,0.026661184069597957,1.021655413864172,0.11284217639048134,0.07152789402046758
nn3,0.032655119944187336,0.890785573850165,0.09706418889806503,0.06937443569235247
