model,r2,mse,rmse,mae
linear,76.04385411774336,45818.25462117981,120.03720136312927,5.330928886481679
ridge,2.5957033801809803,1627.8566424666617,17.00043432077175,0.8198209125163111
lasso,0.0184470276650655,27.004402067631133,0.5564204851998694,0.4566118041523612
enet,0.01906944767163827,26.862822622848512,0.5543550821256386,0.48284345617407126
xgb,0.01871066247490687,23.53670791519192,0.5002640007248181,0.37984433841386667
lgbm,0.02133377809267248,20.65458722982795,0.4431132791301076,0.38941225481478015
catboost,0.020897374092473064,20.462299398573165,0.4418975268633383,0.3867585407723872
nn1,0.04176421488798132,33.89418991967601,0.6843469866762372,0.40946006840170335
nn2,0.024866209260474195,24.72897109992929,0.49690978189255897,0.4703617592161058
nn3,0.0665377739507614,36.31291094126594,0.7218384794700653,0.4140003017773679
