model,r2,mse,rmse,mae
linear,-13.933495003861506,121.70443782772584,9.020127939025855,2.5061103757239147
ridge,-2.495781964805042,29.202602996904442,5.257409493953425,2.3630457455984075
lasso,-0.0016911329235346439,8.38829582741376,2.8956047428483465,2.1964782767151085
enet,-0.0015583004415550938,8.387234343166638,2.895417186106599,2.196334711603684
xgb,0.08530564635209256,7.6571969230333625,2.766740851844861,2.0967417689107832
lgbm,0.07731486008068147,7.722261982776854,2.77854133021495,2.1009249801684704
catboost,0.10198285433013118,7.517407223270953,2.741337096321349,2.063944525314222
nn1,-0.013857113098213292,8.497103650008023,2.912962984216403,2.1709547663422986
nn2,0.018802721966829018,8.220544690778855,2.8658801620132954,2.1485606925870657
nn3,-0.02388942540154475,8.581559796985095,2.9272021750038713,2.190965657345106
