model,r2,mse,rmse,mae
linear,121.62895918966738,289632.5461168121,316.3394453640491,18.823796658312297
ridge,4.262754127734552,10088.033234406465,44.50287806559126,3.2032507951605522
lasso,0.03893322676197426,135.92254805997342,1.4469876972555293,0.9209019742441482
enet,0.024923682808989833,143.9322766359271,1.5317082864638183,1.035316956517592
xgb,0.037338120330269835,72.2077091718763,0.8030856187271871,0.4730136505492905
lgbm,0.04061152839265726,87.0070325360012,0.9622520658633622,0.47349337056011426
catboost,0.02808923679729688,92.26064180728694,1.0316443616263573,0.6133921659884084
nn1,0.08565028789320217,203.81224443839506,2.077992205677184,1.1647607574842802
nn2,0.033858034728235564,127.36288572334176,1.3399838013139695,0.9766721984508374
nn3,0.05125354555203509,217.28719394421745,2.167654667363035,1.3679932506418222
