model,r2,mse,rmse,mae
linear,-61.46078656193212,148961.44908705636,221.11265091310844,47.44221615352285
ridge,-2.6941817520901017,8967.085981467459,83.58576329343757,39.385803948309885
lasso,0.11021384214162515,2209.3603405067115,46.981555605478874,34.429433122073
enet,0.12543021867664905,2173.281830319967,46.59330102112475,34.3217526131553
xgb,0.1672990912859549,2064.867514788272,45.43371620588904,33.12921675374717
lgbm,0.1516762823357078,2103.8690056865516,45.85785730546395,33.4099969609911
catboost,0.18387192893736198,2025.4688247639992,44.99338323215007,32.82141241966704
nn1,0.021098024432332795,2428.2619511196126,49.23356476543982,35.118199867286236
nn2,0.09186591563998499,2254.8170463025936,47.466003515303555,34.67232563923708
nn3,0.02642990446947504,2421.05037240125,49.15639984421468,36.01510663137746
