model,r2,mse,rmse,mae
linear,120.89414626961933,109210.3677534798,192.77936234972853,6.561584558695708
ridge,13.212051764790383,11896.430562701293,53.128348700723954,1.6168238141094418
lasso,0.030177851466374733,24.881764337259,0.44698344686476466,0.5280534918921866
enet,0.029240921102837446,25.754639260754008,0.4641176193881328,0.5455250664646356
xgb,0.061672986406371574,53.16540348161099,0.9987552051539728,0.6740722760036261
lgbm,0.06675786091034082,58.494212762799265,1.100121129764188,0.7843036499863726
catboost,0.05171100249280248,44.52199343887531,0.8481186231508607,0.6724532346664264
nn1,0.07818011878472474,68.93915689321139,1.15003201060188,0.5599852935320496
nn2,0.051898708855181094,39.281149798332045,0.6887294183238822,0.6329716605007459
nn3,0.058776456350330984,60.87198724167529,1.047809302472245,0.7411617036226378
