model,r2,mse,rmse,mae
linear,-80.55456826107482,74627.28346218953,193.55464580893326,28.44869875808895
ridge,-8.279414562401248,8476.72339546448,75.19376277191323,24.35524498429904
lasso,0.17479090592078578,769.260567356699,27.73194499408449,21.40587436601946
enet,0.17735400366308685,766.9271149304111,27.689559580567266,21.445313767129612
xgb,0.2646725239020289,685.2558277050881,26.158331669761857,19.565538129953264
lgbm,0.2602649807644784,689.3801274673675,26.232991841709815,19.64188582444001
catboost,0.27503475768420393,675.6632274332678,25.97968287401393,19.518878479682446
nn1,0.04301391880866452,891.8211503650075,29.8412227755432,21.505453890762134
nn2,0.10692234650046754,832.1871624972975,28.839431587422673,21.12839024881672
nn3,0.12630293576047097,814.9315358746433,28.52776948063581,21.52764713812406
