model,r2,mse,rmse,mae
linear,-142.6113433639755,3899.267331587687,32.402080038368254,4.8549519172942555
ridge,-0.3801536996679554,38.15148384665409,6.097653995539769,3.8453484729292904
lasso,-0.0003715401656776862,27.693467419262277,5.2619987566072055,3.7081767361092717
enet,0.032619792573376195,26.780301156252154,5.174509379371725,3.648807387444485
xgb,0.10815775537587735,24.67895143875459,4.967542176709024,3.600424831462653
lgbm,0.10305552058990095,24.822459834636668,4.981907420335567,3.617672730228435
catboost,0.13478522799409218,23.94481694132177,4.893062425225494,3.51664392239847
nn1,0.07985815455370564,25.45240046055936,5.044461427044363,3.6285351734394053
nn2,0.0852269680537654,25.31163709952317,5.031007914077448,3.611956659821395
nn3,0.07837970159456475,25.495104763064724,5.04913797374185,3.671181261606492
