feature,importance_mean,importance_std
x_RevEstDisp,372.0,25.0
x_SalesAcc,140.5,9.5
x_EPSStab,121.0,20.0
x_Alpha18M6MPChg,119.5,5.5
x_IO_ChgofNumBY,117.0,11.0
x_5DMoneyFlowVol,114.5,2.5
x_IO_Concentration,114.0,28.0
x_CVVolPrc60D,112.5,5.5
x_Alpha36M6MPChg,111.0,1.0
x_5DVolSig,110.0,21.0
x_Chg4QSalesTrend,109.5,3.5
x_Alpha12M6MPChg,107.0,20.0
x_IndRel_PTMargin,106.0,8.0
x_IO_ChgofIO_AM,106.0,4.0
x_LogTTMSales,105.5,14.5
x_IO_NAT,105.5,23.5
x_EBITEstDisp,103.0,10.0
x_IndRel_ShortIntTrdVol,101.5,18.5
x_IndRel_GPMargin,100.5,0.5
x_DepToCapex,97.0,1.0
x_RskAdjRS,96.5,11.5
x_IndRel_SUEC,96.5,2.5
x_CVVolPrc20D,96.5,13.5
x_ChgSalesMargin,96.5,4.5
x_6MChgTgtPrcGap,95.5,20.5
x_Chg1YAmihud,95.5,11.5
x_UnexpectedRecChg,95.0,6.0
x_130DMinRtn,94.5,6.5
x_IndRel_FwdEPC,93.5,22.5
x_IO_ChgofIO_HF,93.0,4.0
x_Adj50DVolSig,92.0,7.0
x_ROEStab,91.0,6.0
x_ShortIntRatio,90.5,13.5
x_ChgSalestoChgEPS,90.0,7.0
x_IndRel_InvToAst,90.0,2.0
x_IndRel_EPSSurpC,90.0,7.0
x_AdjAccruals,89.5,19.5
x_Beta60M,88.5,1.5
x_90DCV,88.5,9.5
x_BuyToSellRecLess3MEMA,86.5,18.5
x_IO_Foreign,84.5,20.5
x_14DayRSI,84.5,0.5
x_STO_6M,84.5,32.5
x_RevMagFY1C,84.0,6.0
x_IO_TO,83.5,12.5
x_EPSNumRevFY1C,83.0,7.0
x_IndRel_PM5D,83.0,5.0
x_IO_StabofChgHD,82.5,1.5
x_ChgATO_2,82.5,7.5
x_RecTurn,82.0,6.0
x_IndRel_PM9M,79.0,2.0
x_Chg1YOPM,78.5,10.5
x_IndRel_EPSEstDispFY1C,78.0,2.0
x_6MChgTgtPrcGapEMA,78.0,4.0
x_IndRel_ROE,77.5,18.5
x_IndRel_Chg1YOPM,77.0,4.0
x_EPSEstDispFY2C,77.0,7.0
x_CashCycle,76.5,7.5
x_HL1M,76.0,2.0
x_PM5D,76.0,7.0
x_IndRel_PM6M,76.0,20.0
x_IO_BreadthStabHD,75.0,12.0
x_SUEC,75.0,3.0
x_WCAccruals,75.0,7.0
x_CVVolPrc30D,74.5,5.5
x_SharpeRatio,74.5,18.5
x_IndRel_Chg1YOCF,74.0,14.0
x_Chg1YLTDA,74.0,10.0
x_CashBurn,73.5,6.5
x_IndRel_EBITDAEV,73.0,33.0
x_SalesToEPSChg,73.0,1.0
x_IO_Level_AM,72.5,11.5
x_TobinQ,71.5,3.5
x_IndRel_RecTurn,71.0,1.0
x_IndRel_ShareChg,71.0,12.0
x_EPSEstDispFY1C,71.0,7.0
x_6MAvgChg1MRecC,71.0,11.0
x_PAdjChg3YSales,70.5,14.5
x_IO_Level,70.5,0.5
x_MaxRetPayoff,70.0,1.0
x_IndRel_LTDA,69.5,8.5
x_REToAst_2,69.0,2.0
x_AnnVol1M,69.0,0.0
x_StdErr180D,68.5,3.5
x_Chg1YOCF,68.0,2.0
x_IndRel_EPSToSalesChg1Y,68.0,4.0
x_PA52WL20DLag,68.0,3.0
x_IndRel_CashEV,67.5,7.5
x_IndRel_ROIC,67.5,6.5
x_IndRel_DebtChg1Y,67.5,5.5
x_PAdjChg3YEPS,67.0,0.0
x_IndRel_SEV,67.0,12.0
x_IndRel_InvToAsset,66.5,10.5
x_PrcTo260DL,66.5,3.5
x_12QTrendTTMEPS,66.5,7.5
x_IndRel_CapExToAst,66.5,16.5
x_AdjFwdFCFPC,66.0,19.0
x_AccrualRatioCF,66.0,9.0
x_IndRel_ROA,66.0,1.0
x_PM1M,65.0,2.0
x_IndRel_PM1M,64.5,4.5
x_IndRel_PM12M1M,64.5,14.5
x_IndRel_AssetTurn,64.5,4.5
x_RelPrStr_12M,63.5,12.5
x_AstAdjChg1YCF,63.5,10.5
x_LogUnadjPrice,63.5,7.5
x_PM6M,63.5,7.5
x_Chg1YTurnover,63.0,9.0
x_IndRel_FCFEV,62.5,3.5
x_IndRel_TobinQ,62.5,4.5
x_AdjChgEPStoSales,62.5,4.5
x_IO_BreadthStabBY,62.5,4.5
x_IndRel_BP,62.0,6.0
x_Chg1YROA,62.0,11.0
x_AdjFwdEPC,62.0,16.0
x_Rev3MFY2C,61.5,10.5
