model,r2,mse,rmse,mae
linear,-56.249569604475525,1562.0441144576255,28.67288052070602,4.916788508959568
ridge,-1.197785091856344,61.02025292457896,7.474393076175675,4.008133997023426
lasso,-0.0013920561759747762,28.00887141310516,5.291758183819092,3.738189411646799
enet,0.011000315573053898,27.661130481233688,5.258858044481398,3.713220008119497
xgb,0.043755135277576865,26.75238199259117,5.170758878888611,3.7139136159790285
lgbm,0.03172836359359843,27.091585243725547,5.203406959192689,3.7341321941461887
catboost,0.07078856607664559,25.995530645530312,5.097375235864098,3.6229984872417775
nn1,0.02664684332450786,27.219090375971643,5.216675695148147,3.717569496155712
nn2,0.033631102047512254,27.024686662467786,5.197996017173123,3.662159313935922
nn3,0.014960350529964805,27.544519429360502,5.247906039716982,3.7714051493198424
