feature,importance,feature_category
x_EBITEstDisp,137,3.0
x_IndRel_MaxRetPayoff,133,1.0
x_SUEC,116,3.0
x_Chg1YTurnover,112,1.0
x_12QTrendTTMEPS,111,2.0
x_CVVolPrc30D,107,1.0
x_IndRel_EPSEstDispFY1C,102,3.0
x_IO_ChgofIO_HF,100,1.0
x_IO_StabofChgHD,100,1.0
x_IndRel_SUEC,99,3.0
x_IndRel_TotalAccruals,99,4.0
x_PM5D,99,1.0
x_Alpha12M6MPChg,98,1.0
x_IO_ChgofNumBY,97,1.0
x_RskAdjRS,97,1.0
x_EPSEstDispFY1C,97,3.0
x_STO_6M,96,1.0
x_IndRel_PM6M,96,1.0
x_IndRel_ShareChg,95,6.0
x_5DMoneyFlowVol,95,1.0
x_DepToCapex,94,4.0
x_BP,93,5.0
x_IndRel_EPSToSalesChg1Y,93,4.0
x_130DMinRtn,93,8.0
x_IndRel_FwdFCFPC,92,5.0
x_RevEstDisp,92,3.0
x_5DVolSig,92,1.0
x_CVVolPrc20D,92,1.0
x_IO_NAT,91,1.0
x_IndRel_PAdjChg1YEPS,91,2.0
x_IO_Level_AM,90,1.0
x_IndRel_TobinQ,89,6.0
x_IndRel_AccrualRatioCF,89,4.0
x_IndRel_WCAccruals,89,4.0
x_ShortIntRatio,87,1.0
x_IndRel_FwdEPC,87,5.0
x_Alpha36M6MPChg,87,1.0
x_Beta60M,87,8.0
x_IndRel_ROIC,86,6.0
x_EPSStab,85,2.0
x_IO_Concentration,85,1.0
x_IndRel_Chg1YOCF,85,2.0
x_IndRel_ROA,84,6.0
x_IO_BreadthStabBY,84,1.0
x_6MChgTgtPrcGap,84,3.0
x_IndRel_Chg1YOPM,83,2.0
x_Alpha18M6MPChg,83,1.0
x_IndRel_CFEV,83,5.0
x_InvToAsset,82,4.0
x_IO_InvDuration,82,1.0
x_IndRel_InvToAst,82,4.0
x_CashAst,82,5.0
x_IO_Level,82,1.0
x_PAdjChg1YSales,81,2.0
x_ChgATO_2,81,2.0
x_IndRel_InvToAsset,80,4.0
x_PM1M,80,1.0
x_Adj50DVolSig,80,8.0
x_IndRel_ROE,80,6.0
x_IndRel_PM1M,80,1.0
x_GPMargin,80,4.0
x_AdjAccruals,79,4.0
x_IndRel_FCFEqt,78,5.0
x_IndRel_CashAst,78,5.0
x_PA52WL20DLag,78,1.0
x_IndRel_PM12M1M,78,1.0
x_SharpeRatio,77,1.0
x_IO_TO,77,1.0
