feature,importance_mean,importance_std
x_EBITEstDisp,3.5894193633470604,0.3324459648865645
x_AdjFwdEPC,2.06596014933292,1.2726071526538285
x_PAdjChg3YEPS,1.5887256122472044,0.49742744723303045
x_LogUnadjPrice,1.3669312163467666,0.022185013120521457
x_ROE,1.2234217317102871,0.8555855790856771
x_12QTrendTTMEPS,1.210517075194484,0.6102594187350595
x_EPSEstDispFY2C,1.1569267480573544,0.01372749654547678
x_SUEC,1.1564501523311463,0.24075584558555962
x_AdjEBITP,1.1369676596472467,0.6374129214390838
x_90DCV,1.096296860937311,0.5724318775200358
x_WCAccruals,1.0921672649354943,0.24393944021457153
x_SalesToEPSChg,1.0729505148840262,0.552063898861366
x_AdjFwdFCFPC,1.0449204522426259,0.3227860074695655
x_REToAst_2,1.0076304917577623,0.04499541118973471
x_STO_6M,0.9412989494081715,0.0010099356429065232
x_SalesAcc,0.9357703801098366,0.11538826285168591
x_Alpha12M6MPChg,0.9100094278466188,0.5906175587551843
x_EPSStab,0.907365349710566,0.23302224453108122
x_IO_ChgofNumBY,0.8699614324426392,0.46648488061918353
x_Chg3YOPM,0.8600435023748392,0.012067306623043117
x_60MAVGTTMROA,0.8433571645628081,0.03485200154845336
x_EPSEstDispFY1C,0.8100538663792088,0.13360863922312016
x_IndRel_CashEV,0.7445996912682491,0.09330323931220258
x_CFEV,0.7362904205857617,0.11471185886882546
x_OCFAst_2,0.7218718134653432,0.31116363827581167
x_IndRel_PM12M1M,0.7204560912213979,0.5899048609742196
x_DepToCapex,0.6899412581500444,0.08712800718634933
x_IO_ChgofIO_AM,0.6654442771975093,0.039567853030694655
x_AdjRev3MFY1C,0.6534517805695347,0.3369478535349654
x_IndRel_EPSSurpC,0.6511480127228579,0.01345355436800405
x_CapExToAst,0.6475911755373222,0.19444219715861344
x_ROA_2,0.6445688466780343,0.3492132756658266
x_AdjRevMagC,0.6417979774129343,0.02348563590455255
x_PM6M,0.6400080430694806,0.41251437084551673
x_LogTTMSales,0.6397976635125394,0.0314965885832017
x_Chg4QSalesTrend,0.6332345264138934,0.12474796040626368
x_AnnVol12M,0.6284537207673726,0.08547498013914673
x_RevMagFY1C,0.6275751800904277,0.041922573948291186
x_Chg1YOPM,0.6223603212809498,0.11570559933956082
x_Chg1YROA,0.6197515439854363,0.16899480932979952
x_Adj50DVolSig,0.6155895414592857,0.3812861098116932
x_IndRel_LTDE,0.6054233202531438,0.16392649294607528
x_BuyToSellRecLess3MEMA,0.6026389023154958,0.1993164130965056
x_EPSToOCFChg,0.5871254111275419,0.24971338499524384
x_Alpha18M6MPChg,0.5856670962948853,0.2502768505603372
x_MaxRetPayoff,0.5855582532723761,0.09073481754935031
x_IndRel_PM9M,0.5822821977179091,0.06825542886618613
x_IndRel_FCFEV,0.5812326170098554,0.2649970611043355
x_PM9M,0.5797602869859919,0.2173289363065027
x_IndRel_MaxRetPayoff,0.5654485583217274,0.3330297882541296
x_ChgSalesMargin,0.5632428087225262,0.12013561783154272
x_IndRel_DepToCapex,0.5557759195762624,0.2557288308988476
x_IndRel_SUEC,0.5552977530021476,0.27598775659496677
x_IndRel_AdjAccruals,0.5312313886899577,0.1331963188142916
x_IndRel_EPSEstDispFY1C,0.5244911531506422,0.3603668557648161
x_IndRel_FCFEqt,0.5203909377891276,0.2920964919313071
x_60MAVGTTMROE,0.5118637094103782,0.10055177980374957
x_AstGrwth,0.5108554595673696,0.07656893323014277
x_RONA,0.5033154851108517,0.011393673486114586
x_IndRel_PM6M,0.502397343460923,0.1853639096950736
x_IndRel_CashP,0.5003343247066809,0.22659465140585933
