,Unnamed: 0,marketcap,volume,EPS_normalized,EPS_normalizedDiff,EPS,EPSDiff,revenue,revenueDiff,60MAVGTTMEP,60MAVGTTMROA,60MAVGTTMROE,AdjAstAdjChg3YFCF,AstAdjChg3YFCF,BVEV,EBITDAMargin,EstDiffC,FCFP,FinLev,IO_TO,LTGC,NIStab,OCFEqt,OCFStab,PAYOUTRATIO,ROASTAB,ROEStab,SEV,LogUnadjPrice,stdRR36M,AssetTurn_2,ChgATO_2,EbitToAst_2,IndRelEBITP,IndRelRtn4W,IndRel_50DVolSig,IndRel_AccrualRatioBS,IndRel_AccrualRatioCF,IndRel_AdjAccruals,IndRel_DebtChg1Y,IndRel_DepToCapex,IndRel_EPSEstDispFY1C,IndRel_EPSSurpC,IndRel_EPSToSalesChg1Y,IndRel_FwdEPC,IndRel_FwdFCFPC,IndRel_InvPEGC,IndRel_InvPEGYC,IndRel_InvToAst,IndRel_InvToAstChg1Y,IndRel_LTDA,IndRel_LTGC,IndRel_MaxRetPayoff,IndRel_PM5D,IndRel_PM6M,IndRel_RONA,IndRel_SUEC,IndRel_SolvencyRatio,OCFAst_2,REToAst_2,ROA_2,RelPrStr_12M,10DMACD,24MResRtnVar,39WRtnLag4W,4To52WPrcOsc,50To200PrcRatio,52WSlope,90DCV,Alpha12M6MPChg,Alpha18M6MPChg,Alpha36M6MPChg,Alpha60M,AnnVol12M,AnnVol1M,AstAdjChg1YEPS,AstAdjChg3YCF,AstAdjChg3YEPS,AstP,BP,CashAst,CashToSales,Chg3YCF,Chg3YEPS,Chg3YOPM,EBITDAP,EP,ETO,HL1M,HL52W,LogTTMSales,OPM,PAdjChg1YEPS,PAdjChg3YCF,PAdjChg3YEPS,PAdjChg3YSales,PM9M,PRatio15To36W,PTIP,PTIToNOA,PrcTo260DL,PrcTo52WH,RSI26W,STO,SalesToEPSChg,SalesToInvCap,ShortIntRatio,ShortIntTrdVol,SusGrwRate,12QTTMCFTrend,52WVPT20DLag,5DVolSig,6MAvgChg1MRecC,CQDOHtoSales,CQDRItoSales,CQPTTMCFtoSales,CVVolPrc20D,CVVolPrc30D,CVVolPrc60D,Chg4QSalesTrend,ConsQPosChgTTMEPS,EBITP,EbitdaToAst,GrPftToAst,IO_BreadthStabBY,IO_BreadthStabHD,IO_ChgofIO_AM,IO_ChgofIO_HF,IO_ChgofNumBY,IO_ChgofNumHD,IO_Concentration,IO_Foreign,IO_InvDuration,IO_Level,IO_Level_AM,IO_StabofChgHD,InvPEGYC,LogAssets,PA52WL20DLag,ROA60MSlope,ROEStddev20Q,Rev3MFY1C,Rev3MFY2C,RevMagFY1C,STO_6M,SharpeRatio,TTMOverheadtoSales,TTMRecInvToSales,AccrualRatioCF,AdjAccruals,AdjAstAdjChg1YFCF,AdjChgEPS,AdjChgEPStoSales,AdjEBITDAEV,AdjFCFP,AstAdjChg3YOCF,Beta60M,CFEqt,CFIC,CapExToAst,CapExToSales,CashAdjEV,CashBurn,CashEV,CashP,Chg3YAstTo,Chg3YFCF,Chg3YOCF,DebtChg1Y,DepToCapex,DivP,DivToCF,EPSStab,EPSToOCFChg,FCFSales,FL,LTDA,NCAP,OCFIC,PAdjChg1YFCF,PAdjChg1YOCF,PAdjChg1YSales,PAdjChg3YFCF,PAdjChg3YOCF,PM6M,PTMargin,RONA,RecTurn,TobinQ,YoYChgDA,IndRel_AstP,IndRel_CapExToAst,IndRel_CashEV,IndRel_CashP,IndRel_DivP,IndRel_EBITMargin,IndRel_GPMargin,IndRel_NCAP,IndRel_OEA,IndRel_OEP,IndRel_OPM,IndRel_PAdjChg1YSales,IndRel_PAdjChg3YSales,IndRel_PM9M,IndRel_PTMargin,IndRel_RecTurn,IndRel_SEV,IndRel_SP,IndRel_ShortIntRatio,IndRel_ShortIntTrdVol,IndRel_SusGrwRate,IndRel_TobinQ,6MChgTgtPrc,6MChgTgtPrcGap,6MChgTgtPrcGapEMA,AdjEBITP,AdjSTO_6M,Amihud,AstGrwth,BuyToSellRecLess3MEMA,BuyToSellRecLess3MSMA,Chg1YAmihud,Chg1YGPMargin,Chg1YLTDA,Chg1YROA,Chg1YTurnover,ChgSalestoChgEPS,EBITEstDisp,IO_NAT,MVEToTL,RevEstDisp,12QTrendTTMEPS,14DayRSI,20DStochastic,3MSalesMom,3YAvgAnnEPSGrw,3YAvgAnnSalesGrw,4WChgFwd12MEPS,5DMoneyFlowVol,6MTTMSalesMom,8WChgFwd12MEPS,AE-style,AdjEPSNumRevFY1C,AdjEPSNumRevFY2C,AdjFwdEPC,AdjFwdFCFPC,AdjInvPEGC,AdjRev3MFY1C,AdjRevMagC,CE-style,ConsQPosChginTTMCF,EPSEstDispFY1C,EPSEstDispFY2C,EPSNumRevFY1C,EPSSurpC,EQ-style,FY2OverFY1Growth,FwdEPC,FwdFCFPC,HG-style,InvPEGC,LogMktCapCubed,PM-style,PM5D,PSlopeSERR_26W,SUEC,Sz-style,TTMEPStoTTMSales,Val-style,Vol-style,VolAdjRtn12M,AstAdjChg1YCF,AstAdjChg1YFCF,AstAdjChg1YOCF,CFEV,CFP,CFROIC,CapAcqRatio,CashCycle,Chg1YAstTo,Chg1YCF,Chg1YEPS,Chg1YFCF,Chg1YOCF,Chg1YOPM,ChgDeprCapex,ChgSalesMargin,DA,EBITDAEV,FCFEV,FCFEqt,IndRel_CFROIC,IndRel_CapAcqRatio,IndRel_DA,IndRel_LTDE,IndRel_ROA,IndRel_ROE,IndRel_ROIC,IntCovRatio,InvToAsset,LTDE,LogMktCap,NetProfitMargin,OCFEV,OCFP,PAdjChg1YCF,PM12M1M,PM1M,ROE,ROIC,ShareChg,TotalAccruals,UnexpectedInvChg,UnexpectedRecChg,WCAccruals,IndRel_AssetTurn,IndRel_BP,IndRel_CFEV,IndRel_CFP,IndRel_CashAst,IndRel_CashCycle,IndRel_Chg1YEPS,IndRel_Chg1YFCF,IndRel_Chg1YOCF,IndRel_Chg1YOPM,IndRel_ChgDeprCapex,IndRel_ChgSalesMargin,IndRel_EBITDAEV,IndRel_EBITDAP,IndRel_EP,IndRel_FCFEV,IndRel_FCFEqt,IndRel_FCFP,IndRel_IntCovRatio,IndRel_InvToAsset,IndRel_NetProfitMargin,IndRel_OCFEV,IndRel_OCFP,IndRel_PAdjChg1YCF,IndRel_PAdjChg1YEPS,IndRel_PAdjChg1YFCF,IndRel_PM12M1M,IndRel_PM1M,IndRel_PTIP,IndRel_ShareChg,IndRel_TotalAccruals,IndRel_WCAccruals,130DMinRtn,50DVolSig,AccrualRatioBS,Adj50DVolSig,AdjGFP,BookLev,CFAst,EBITMargin,EPSToSalesChg1Y,FCFStab,GPMargin,IndiDivP,InvToAst,InvToAstChg1Y,MaxRetPayoff,OEA,OEP,RskAdjRS,SP,SalesAcc,SolvencyRatio,StdErr180D,quarter_factor
Unnamed: 0,1.0,0.15005178602500935,0.1254463345505652,0.17222335669174074,0.09016608731328615,0.09783089010789398,0.01005690238622526,0.05410534580873346,0.09194878567496774,-0.012679501866592596,-0.09211452765417644,-0.024231584322502445,0.09664223615140304,0.08780763634407157,0.03452555792795612,-0.03554500821317388,0.022515610004137498,-0.0309809768672053,-0.005595884887911053,-0.018632523049696002,0.04089522809954052,-0.009020947476955808,0.004740626101396052,-0.003108133814762635,0.012323055317769295,0.009981380920373931,-0.009708235711659918,-0.001644178366365624,0.31463264899898785,-0.09670932709169949,-0.08742891495282466,0.0003076824568214272,-0.10422010175182031,0.018310606766939404,-0.0032247301118704204,0.12604886590052852,0.012243799580036801,0.004171663627778828,-0.015739742569814596,0.05520959673516297,-0.0036890339134218945,0.010408047655401535,-0.06207292793460554,-0.006780675879999271,0.11963406174012049,0.10300860195654382,-0.029420991811193512,-0.09277748602433425,0.016709579958525463,0.039331263301594,0.07859738161727217,0.07613742126601979,0.18010810623423604,0.005044329520210933,-0.09266107922679528,0.027129698781449815,-0.01875134816871662,0.03440097739449711,-0.034808118777312394,-0.04985219509034649,-0.04007262482433732,-0.11119073442325068,-0.07912930343745438,0.13842699690878896,-0.0011977070035875566,0.14274689267537313,-0.0995286874271315,0.04086179532258369,0.22702543981496023,0.004178768014500064,-0.012626372156964265,0.00890891417604323,-0.022853546837198875,0.29215669234595293,0.2800947656799757,0.031467705825977896,-0.03252245984665938,-0.032004448912274844,-0.007783826000555727,-0.09644465447957386,0.05056305363904123,0.013989501961011197,-0.011220789441343979,-0.01235986699667968,-0.0009693918256769874,-0.05322052877914276,-0.09246659140126878,0.00485804919301233,0.056369335909860804,0.07494541787891573,0.03276463763420489,-0.036465348540135924,0.012494340407536279,-0.010093321612808593,-0.0421580809602568,-0.003476120694192915,-0.030020601994528565,-0.09869547650746555,-0.12404057345460294,-0.004577674797775297,0.03480494168520995,-0.24648727343352933,-0.058429562962274986,-0.005928674834622315,-0.011178142839697954,-0.014937575996735787,-0.06179012904994961,-0.08193126818144512,0.004471541562228938,-0.005711794100161351,0.027990342386641647,0.054714498706106826,-0.05294026592847489,0.11162451732540137,-0.035116930274973056,0.04713831774328156,-0.15113428271137255,-0.15968068183665482,-0.155655420198565,0.03605369436812179,-0.06561939174974712,-0.04107911642252596,-0.12005115725963812,-0.06704502690964692,-0.14356192758445088,-0.21951109182979764,-0.013124843613888373,-0.022151319468340473,0.005616039093082048,0.008258137321565528,0.2926579238348276,0.19457952101441103,0.1254124842402291,-0.022768900118588176,-0.05717803065672377,-0.10557326625923924,-0.045522825563296135,0.08643717928669235,0.03808246618761115,-0.004683003880552975,0.047175742501810905,-0.0066857216845417474,0.014392899067176826,-0.004870941330098687,0.06590986508785981,-0.17539503375689972,0.011999407784617564,0.004235166705553764,-0.00663918260829741,-0.017824463113094813,0.05754771300214166,0.012590841296011741,0.0028873704363637045,0.02438723027991015,-0.0314565277975229,0.022196712228189745,-0.034052193428367364,0.002140828243501832,-0.02136093780502709,-0.1427208994311938,-0.0031370359637633866,0.0043023840451005295,0.017607357811351015,0.004284412281006078,-0.049939851909951774,0.015399215903279612,0.0016363492653349507,0.004104193246736198,-0.028998555249044284,-0.008077282373417833,0.007732049072786988,-0.009285869296711241,-0.022932649745482116,-0.01000603127657897,-0.017797832350871245,-0.01419164486718163,0.15720365149845839,0.000492686390031259,-0.028524574879172506,0.004801244782736032,0.00399001018259679,0.003566613054819338,0.009546382787060307,-0.005403978305452264,-0.05828267643511019,-0.01148106585801202,0.019442989873929544,-0.006262703700248618,0.31567176693975435,-0.03978540751395104,-0.08167652627394986,0.025378327178349556,-0.06044761343483541,-0.19787412390564765,-0.03004428009565078,-0.01500695928259449,-0.02751408879285251,0.013129610274774996,0.07434993778986826,0.07838818625286625,-0.019702555996724175,-0.00915288276402938,-0.002372024465187962,-0.09171329175594997,-0.004791465065808334,0.013702633774301205,-0.09495785648879991,-0.0865851620792488,-0.03800340042951494,0.05903642006737699,-0.0014277580351404722,0.08472166090371147,-0.001376435592955779,0.010707141806826899,0.010042059126488938,-0.04388905798577757,-0.012514457172227043,,0.0635631684408747,0.028945233511216074,0.03198904116832341,0.13999374796381922,0.023620024818188798,-0.027005671109209737,0.024576498175281652,0.08425698583382182,0.03882528140615463,0.0107869216215546,-0.004305282285544348,-0.03267916093587293,0.009994201692220078,-0.008059584599961981,-0.09929639840684686,-0.09132949725910319,0.009803769587171666,0.014528791890160648,0.04807849581236758,0.04846288297281013,-0.0036551287872971412,0.013542177896678291,0.038408772912105656,-0.04359037087016355,0.024046406407009908,0.022455591701704344,-0.12416974922147682,-0.02102647650249836,-0.03197359924939825,-0.00598655169172302,-0.005961460889205384,0.015557918120962758,0.05886797602784088,0.018254862584142068,-0.001222006945014385,0.09662556552094692,0.028338361835864103,0.0013395872816430803,-0.0016211446257304348,-0.13721375660149565,0.03702510753096329,-0.028983638748379923,-0.022636874989440815,0.27057464159135974,0.06177919121495381,0.01669521674419628,-0.11788667773224018,0.045923931695393556,-0.10000253241962623,-0.011745040314644491,0.13148877492974076,-0.038750539798793164,-0.061447432173416035,0.031256852360612986,0.055555431278650945,0.02903068452773323,-0.02584638163951188,-0.11298893694403063,-0.027204691650323073,-0.002155402311991081,0.011168783415068828,0.039460693354281866,-0.0039501331759655865,0.015890363134813283,-0.008932963514805062,-0.007640988544725818,0.01086076006786749,0.0265251841794543,0.006407587033213874,0.14646476612078033,-0.021658534309362158,-0.004727509894858216,0.009597211699827326,0.037445214231601874,-0.06779167545311435,0.052289306520685044,0.03583988250613666,0.08357859829590955,0.033677540908080526,0.06214818088777135,0.009664523338797748,-0.003121616840259201,-0.002811752931051697,0.27328023520496464,-0.011434994996869745,-0.008358068357054625,-0.11003998537239039,0.0021695830728251015,0.016016740442290768,-0.052050384546104764,0.002915092934826586,-0.01829868882474506,-0.0020038366680317533,-0.017746328062792513,0.014959596582397,-0.005827639745031404,0.008252888043722642,0.05150329933885888,-0.08212487553513612,-0.014169901227770046,0.02250140955615534,-0.054233842877928574,-0.00042931033585156305,0.00883939171200633,-0.00021978811795509855,-0.0099304779226042,-0.007534241914917792,0.01866050432888189,-0.0059332606500756896,-0.03752327523576909,-0.009540404475837918,0.09619910838454401,-0.05660234713072628,0.08194416094064189,0.011628841582107644,0.0005998476821856232,-0.009604790429253995,0.008167381935525578,-0.06365923268643311,-0.05809311026884322,-0.031182295385538378,-0.1146368597051699,0.011797335578496871,-0.09942023675053369,-0.033659569457102835,0.06395784752944958,0.011506965134911581,-0.005350930664186685,-0.0647414599912121,-0.20680204991364054,0.10845997973856782,-0.0006936422054853999,0.1087067389459685,-0.08517645671873579,0.002217367715323412,-0.06306477454716793,-0.03768003548617395,0.0036323616353665434,0.00021858267480591057,-0.010570082771833585,-0.009166031080343107,-0.0769873167783957,-0.022472167191866205,0.19947192358850793,-0.04335381982688913,-0.10177412111019386,-0.017405055104921213,-0.0951658609751238,0.002892239464129232,-0.07943391638332352,-0.12840391868611767,0.08816661923819218
marketcap,0.15005178602500935,1.0,0.7669231014855532,0.061129639701866106,0.0231149688175772,0.04277377540063512,0.0061331462721921914,0.5642168694887919,0.13325312747984508,0.007187612344189627,0.07729384192330277,-0.0011677185701823268,0.06403682267903259,0.06373833172382663,0.02819562847956814,0.0223853770638207,0.004273045294626931,0.006395075272119285,-0.0009455711687737291,-0.03134128195288648,0.022171691731647115,0.03727634683131103,-0.00046715854905017286,0.0630276440245314,-0.0021867604364012587,0.02545995241685522,0.03847775711336622,-0.0024345290060937075,0.20400916318186332,-0.049027285934458764,0.005065956747812693,0.027236701757634443,0.09855241799787479,0.004944314546389005,-0.0004600178923032537,0.01624869522281231,0.0015619546950016237,0.000885894933630505,0.010837360179645145,0.01185807858155564,0.0035329463396253664,-0.014461188397388688,-0.01644069303149014,-0.006119209769370849,0.04043249720786032,0.03177059383374944,-0.018651283855624458,0.012152506407520296,-0.03512026230109286,0.009389872312696243,-0.012726225255169716,0.004613674402788554,0.02316578798632141,-0.007748719761282213,0.009346945184101752,0.0235542552552903,-0.011693436327527083,0.09548543585225205,0.15954366875208298,0.06031188421060323,0.06561464059884943,0.031303974026197175,-0.017843637678293847,-0.04006920300809647,0.01520110330948121,-0.009868608692531365,0.004939667614595802,0.15391215725381172,-0.022800583758969498,-0.0006475644480547627,-0.0009965475832638961,0.0017109192000657573,0.02302160653736686,-0.03565453457635149,-0.001803744524850234,0.046781103858956286,0.07055325703070503,0.06374477452447419,-0.01578933883104269,-0.051279724258548515,0.10374780984068042,0.005667527106176353,0.011495223103855975,0.010156716179974712,0.0008868654333837511,-0.027821131489934287,0.01877553576138431,-0.003106406653351226,0.019265203593497694,0.038257606678146,0.4133823769473614,0.022651066149999045,0.010339452627641382,0.007042284732678116,-0.0015314823873878647,0.006716180830754652,0.011837129730925537,0.005265929413172258,0.00762974671357662,0.018411907449743904,-0.004343077253875399,0.017204709628146086,-0.005589455111063706,-0.0837050229297392,0.002069927946860315,-0.002130322323535058,-0.16689000522901906,-0.14437132128034022,0.0013539583910832595,0.002797899982410075,0.007746397040050514,0.007015481707553307,-0.0077794539340125275,0.05069669720996665,-0.03836674995141998,0.07029912138927298,-0.0348488369501917,-0.04412753031907514,-0.043370417373150026,-0.0021643272051712504,0.07811714312391829,-0.011447498830032867,0.09393506254673228,0.06642140921941146,-0.011576815413218462,0.00023664777306592482,-0.005499253885301898,0.0015598563393144443,0.0031452659339307283,0.0009324580477106509,-0.04629325246750826,-0.024994971596976598,-0.09029599894730973,-0.19213336948153065,-0.1598880607748789,-0.07507503363620445,0.011510611673221089,0.3677574989362294,-0.0029980282523294896,0.007587812144133456,0.0035789917546379868,0.008930875831741979,0.010917537468403477,-0.0029896683873573996,0.006225180273967598,0.049520487925843966,0.004782934408716287,0.008548304429350296,0.0003951006767748522,0.008543039985145892,0.028246521936759042,0.017347210311562895,-0.0008033053678442592,0.038629185011316874,0.006301977941634001,0.0903181460642147,-0.011549615038750882,1.288589946666125e-05,0.011656917719899964,0.014067012865431697,-0.009490888424439299,-0.008861488997068557,0.006636362433264348,-0.0012011226514016314,-0.005383269601390742,0.0012450837352221556,-0.0011356818750750263,0.0016406332373256106,-0.01000547929172266,-0.0034448501544554013,-0.0028141362952132576,0.0015117010071647805,0.0030273829024408385,0.002126813479783759,0.011265590627137183,0.006925949019279565,-0.04336135615526383,0.010681249188184753,0.08451277414529249,0.0028293648350463637,0.002843526172185878,0.00388747580911173,0.001279241384099286,0.004698992119590134,-0.005543836497224686,-0.0022457414664560477,0.003891153261330718,-0.011528922262814736,0.1227594083266297,-0.01350445344839509,-0.05163407601493121,0.08456845476247588,-0.010985599818628561,-0.0606130103797764,0.05215417859936776,-0.0020336936534016184,0.017609952707019552,0.01405028013227641,0.07348826332348096,0.03327447340861041,0.005231743545377891,0.000774764951971071,0.0115363602644399,0.008690611182968945,0.018768083376801484,-0.009766674570206262,-0.045193596185132315,-0.05004073849210893,-0.17709922687903923,-0.1454440200885692,0.02156043193743154,0.08322588310174651,0.023403221224296743,-0.0018602233206979806,-0.001504679982435623,-0.015848001123251087,-0.0911934749542368,,-0.0041902270880009125,0.00911663646535922,0.009116346847376668,0.026191013860628044,-0.002723347442207838,-0.0074365760918944,0.007538666592611992,0.030014083697224306,-0.010251479546732311,0.0025108027564568034,0.004022909595798247,-0.0013911607351628327,-0.026243710462402935,0.0008224788157590503,-0.018960598401703194,-0.017321563828503975,-0.002842435999169755,0.012230455977205614,0.0010756085896096183,0.01678401882945844,-0.02426910718749947,-0.0017926746799286802,0.009769350481867823,-0.005055464009747657,0.0037999507583954067,0.010114897292158333,-0.004813603220820784,0.009529306871562745,-0.01088738014218677,0.008881625112247573,-0.01464713998885969,-0.09618059008766233,0.14994965588716436,-0.0049086216708478575,-0.004786813006370003,0.013138723117212134,0.007784775710330592,-0.118839293819031,-0.001754972645120387,-0.0054082486149569535,0.016620164916206114,-0.06995316551839417,-0.014892723858906552,0.6372384084928555,-0.013392097537216072,-0.011077914167721449,-0.005490005480770677,0.009367587581522306,0.34077101731906295,-0.0024061677159542237,-0.0047447768897893325,0.0756199210608539,0.028758610217598818,0.0507725705281134,0.027628240711431332,0.052110455055029536,-0.002490967994723605,-0.033681334150156506,0.08373741187286099,0.0009802133597670442,0.0007402872552175466,0.005977649389566392,0.009366143273401456,0.005578509223638902,-0.002557880498299374,0.006189086640109087,0.008392854600990002,-0.011951911490284465,0.002319951422235124,-0.031419005996030785,-0.0028532523258502037,-0.0006259880455644984,0.0008063741055810749,0.056625170985430504,0.014983048762200114,0.013191024340303281,-0.009089909425378106,0.05490212486620149,0.0208098519149061,0.013370819961102322,0.00029054605832364895,0.004342625190561468,-0.005821932442376502,0.6375884931786688,-0.002512814973495283,-0.0015463619093621843,-0.037745574602729225,0.0038742049856633834,0.031126004056414167,-0.023166080949962857,0.000248550803168286,0.0037486990989146363,-5.755089123924086e-05,-0.0028494069952089253,0.0011371523755633317,-0.008067192751439033,-0.062148733525341,-0.011432449135614139,-0.017897830229320618,0.009088259609270623,0.007747886134895487,0.06367409592814055,-0.005898442173054316,0.014681195924916254,0.006869233446657664,0.007566230655424593,0.0013164685435653838,-0.01664771358069386,0.0011787464928709932,-0.008598062351820038,-0.011375934989257994,0.030206303262930837,-0.002913668930264104,0.03828963539962359,0.03354112054820435,0.006895747396658711,0.015542363523904049,0.020549136367753632,-0.003373988793208076,0.021626201936509666,-0.007684333661643708,-0.037865976240545995,-0.0003527665172469068,0.008478359619105542,4.017192611227017e-06,0.017340099073933704,-0.012496497114732849,0.0005858896311900571,-0.042457646072617476,0.033070325792973386,0.014051038383445484,0.0008000888792476083,0.011068729016698583,0.02735317170567056,7.402800043744671e-05,0.1301845907238874,0.023382553999370267,-0.0006198341402227852,0.03472207044699604,-0.0010042386867884037,0.004227122023339468,-0.04414332255988848,-0.0007289568676705709,-0.02522560619606402,0.13769782702209873,0.009709939134653161,0.0013144696709632034,-0.07034662935220279,-0.0036034858219736337,0.08278922982435497,0.003686032092360928,0.0015202690577411325
