model,r2,mse,rmse,mae
linear,-2.163633855755966,68.95093729818251,7.186732008784586,3.557080292125412
ridge,-0.6206533283804319,35.46343855499042,5.762060125868151,3.470659153656489
lasso,-0.0016466046926443933,22.011013603901073,4.68979990073856,3.218109899615005
enet,-0.00045824848219253587,21.985423681270643,4.687045259570046,3.2149312058228383
xgb,0.05679907277213869,20.709650757376636,4.549648771823601,3.2245345651975574
lgbm,0.06187327028376608,20.602496521860076,4.537800144910625,3.2367493806239134
catboost,0.07807770363307587,20.25619192838101,4.499076443476126,3.1480061334641243
nn1,0.03223846107743664,21.262801235381637,4.6095458635260975,3.1991917673355754
nn2,0.01600196099878326,21.609627025120393,4.6467215286589285,3.247865980059038
nn3,0.01629684982833899,21.622049072028457,4.647795116082572,3.269664259446929
