model,r2,mse,rmse,mae
linear,3.957513473548689,85.58936677199323,4.159545688184419,0.2902161976425948
ridge,0.9566690125611034,20.607109929407628,1.5040284774134876,0.17558791595638795
lasso,0.0018559632665976946,1.2066891188256947,0.12957814219099245,0.11200128529804308
enet,0.0017307738454480155,1.2147369372610226,0.13050063606209586,0.11390295552912036
xgb,0.022714168546707943,0.9246422297850005,0.10171927261161806,0.07430643969885245
lgbm,0.015587301680422477,0.9468608543189475,0.10424186639346436,0.0835078789917223
catboost,0.009129217237671631,1.07719928757715,0.12042875129812503,0.10095070671049562
nn1,0.009170958209773303,1.116178634175938,0.12201707844017123,0.13718219201205492
nn2,0.03806248592665718,1.2254206240086858,0.1326878299544466,0.12571429735444337
nn3,0.013541964999238404,1.2979535034468535,0.14159671940920437,0.14219708505287876
