feature,importance_mean,importance_std
x_EBITEstDisp,194.0,5.0
x_SUEC,131.5,9.5
x_AdjFwdEPC,129.0,1.0
x_calendarquarter,125.5,17.5
x_5DMoneyFlowVol,119.5,7.5
x_5DVolSig,118.5,8.5
x_14DayRSI,114.5,7.5
x_CVVolPrc30D,112.5,13.5
x_EPSEstDispFY2C,111.5,20.5
x_CVVolPrc60D,111.0,22.0
x_IO_ChgofIO_AM,111.0,19.0
x_Alpha36M6MPChg,109.0,15.0
x_EPSEstDispFY1C,108.5,8.5
x_6MAvgChg1MRecC,106.5,0.5
x_Alpha12M6MPChg,106.5,8.5
x_UnexpectedRecChg,106.5,0.5
x_AdjRevMagC,105.5,31.5
x_PM5D,103.5,11.5
x_IndRel_SUEC,102.0,9.0
x_BuyToSellRecLess3MEMA,100.5,18.5
x_12QTrendTTMEPS,100.0,2.0
x_IO_Foreign,99.5,11.5
x_Chg1YAmihud,98.5,38.5
x_LogUnadjPrice,97.5,0.5
x_RevMagFY1C,97.5,11.5
x_130DMinRtn,97.5,17.5
x_ChgATO_2,96.5,33.5
x_IndRel_EPSEstDispFY1C,96.0,5.0
x_CVVolPrc20D,95.0,12.0
x_SalesAcc,94.5,2.5
x_EPSStab,94.5,2.5
x_IO_ChgofIO_HF,93.0,10.0
x_IndRel_PM12M1M,92.5,17.5
x_IO_StabofChgHD,90.5,10.5
x_IndRel_EPSSurpC,90.5,11.5
x_6MChgTgtPrcGap,90.5,10.5
x_Chg1YTurnover,90.0,3.0
x_Alpha18M6MPChg,89.5,5.5
x_IO_NAT,89.5,0.5
x_IndRel_SEV,89.5,5.5
x_90DCV,89.5,11.5
x_EPSNumRevFY1C,88.5,0.5
x_IO_ChgofNumBY,88.5,2.5
x_ChgSalestoChgEPS,87.0,6.0
x_Chg1YOPM,86.0,12.0
x_IO_TO,86.0,9.0
x_IndRel_ShortIntTrdVol,85.5,8.5
x_SalesToEPSChg,85.5,12.5
x_AnnVol1M,84.0,1.0
x_RskAdjRS,83.5,11.5
