model,r2,mse,rmse,mae
linear,6.489655626582195,8652.76324320492,43.21248682064739,2.006646191097542
ridge,1.8156952460750173,2376.6688336935563,18.300063923669313,0.7748356416091053
lasso,0.017333165338670273,71.67997421320577,0.9606902611360324,0.7641741002645198
enet,0.015640427780900322,70.83412828476408,0.9544574730969602,0.7955659888341958
xgb,0.02472089299561097,82.9437975315889,1.1200947404308434,0.8208707999236192
lgbm,0.01592005407249358,76.26052731998391,1.0287322848776492,0.7869723996866791
catboost,0.027660779470050603,76.37560602977675,1.0456815589446429,0.7549020786950614
nn1,0.017588036166226298,72.18571432701764,0.9719062285260515,0.8734190614033908
nn2,0.01955333759252051,87.82964213165509,1.1899434124816886,0.9280261537347109
nn3,0.0284699518016025,69.49020098963247,0.9254626971926506,0.986601849220831
