feature,importance_mean,importance_std
x_EBITEstDisp,171.5,13.5
x_Alpha12M6MPChg,143.0,8.0
x_IO_ChgofNumBY,131.5,28.5
x_SharpeRatio,128.0,4.0
x_5DVolSig,125.5,0.5
x_RskAdjRS,124.0,15.0
x_5DMoneyFlowVol,122.0,2.0
x_IO_StabofChgHD,121.0,13.0
x_Alpha18M6MPChg,116.5,21.5
x_SalesToEPSChg,115.0,5.0
x_IndRel_SUEC,113.5,30.5
x_SalesAcc,112.0,9.0
x_Alpha36M6MPChg,112.0,7.0
x_calendarquarter,111.5,38.5
x_SUEC,109.5,15.5
x_IndRel_PM5D,108.5,26.5
x_IO_ChgofIO_HF,108.0,8.0
x_EPSStab,106.5,14.5
x_EPSEstDispFY2C,104.5,5.5
x_RevMagFY1C,103.5,5.5
x_AdjFwdEPC,103.5,9.5
x_EPSEstDispFY1C,102.0,16.0
x_IO_ChgofIO_AM,100.0,10.0
x_IO_BreadthStabBY,99.0,2.0
x_6MAvgChg1MRecC,96.5,13.5
x_Chg4QSalesTrend,96.0,20.0
x_EPSNumRevFY1C,95.5,20.5
x_Chg1YLTDA,95.5,9.5
x_IndRel_PM1M,95.0,18.0
x_IndRel_EPSEstDispFY1C,93.5,0.5
x_CVVolPrc30D,93.0,7.0
x_RelPrStr_12M,92.5,11.5
x_PM5D,92.5,12.5
x_IO_NAT,92.0,15.0
x_AccrualRatioBS,91.0,14.0
x_IndRel_ShortIntTrdVol,90.5,7.5
x_BuyToSellRecLess3MEMA,90.0,5.0
x_6MChgTgtPrcGap,90.0,6.0
x_RevEstDisp,87.0,3.0
x_YoYChgDA,87.0,19.0
x_MaxRetPayoff,86.5,6.5
x_REToAst_2,86.0,11.0
x_Chg3YOPM,84.5,21.5
x_90DCV,84.0,22.0
x_AdjRevMagC,84.0,21.0
x_IndRel_DepToCapex,83.0,8.0
x_IndRel_Chg1YOPM,83.0,4.0
x_HL1M,82.5,4.5
x_AnnVol1M,82.0,3.0
x_DepToCapex,82.0,5.0
x_Chg1YOPM,81.5,13.5
x_Chg1YTurnover,81.5,0.5
x_CVVolPrc60D,81.0,12.0
x_IO_Concentration,81.0,2.0
x_IndRel_InvToAst,81.0,10.0
x_Chg1YAmihud,81.0,9.0
x_CVVolPrc20D,80.0,10.0
x_GPMargin,80.0,16.0
x_AdjAstAdjChg1YFCF,79.5,1.5
x_LogUnadjPrice,79.5,1.5
x_Adj50DVolSig,79.0,11.0
x_ShortIntRatio,78.5,17.5
x_IndRel_PM6M,78.5,2.5
x_ChgSalestoChgEPS,78.0,5.0
x_PrcTo260DL,77.0,4.0
x_IndRel_CFROIC,76.5,10.5
x_WCAccruals,76.5,17.5
x_6MChgTgtPrcGapEMA,76.0,6.0
x_Beta60M,75.0,33.0
x_AdjFwdFCFPC,74.5,4.5
x_IndRel_AdjAccruals,74.0,15.0
x_IndRel_SEV,74.0,8.0
x_12QTrendTTMEPS,74.0,4.0
x_AnnVol12M,74.0,5.0
x_AccrualRatioCF,74.0,15.0
x_ShareChg,73.5,16.5
x_EBITMargin,73.5,7.5
x_IO_Foreign,73.0,6.0
x_BVEV,72.0,13.0
x_PM1M,71.5,7.5
x_PAdjChg1YEPS,71.5,0.5
x_UnexpectedRecChg,71.5,14.5
x_IndRel_PM12M1M,71.5,13.5
x_LogTTMSales,71.5,1.5
x_AdjAccruals,71.5,0.5
x_14DayRSI,70.5,8.5
x_PrcTo52WH,70.0,0.0
x_IndRel_EPSSurpC,70.0,13.0
x_60MAVGTTMROE,69.5,6.5
x_RecTurn,69.5,2.5
x_LogAssets,69.5,4.5
x_IO_BreadthStabHD,69.5,1.5
x_IndRel_DebtChg1Y,69.5,4.5
x_IO_InvDuration,69.0,1.0
x_PAdjChg3YSales,69.0,4.0
x_STO_6M,67.5,4.5
x_CashP,67.0,16.0
x_AstGrwth,67.0,20.0
x_AdjEBITP,67.0,4.0
x_StdErr180D,67.0,2.0
x_PA52WL20DLag,67.0,21.0
x_IO_Level,66.5,12.5
x_ROEStab,66.5,7.5
x_IndRel_PM9M,65.5,17.5
x_SEV,65.5,20.5
x_130DMinRtn,65.5,8.5
x_IndRel_CapExToAst,65.5,3.5
