model,r2,mse,rmse,mae
linear,17.731336489835122,8614.63610312046,48.179144982583495,1.8912113128132098
ridge,0.926978688904358,465.32409608090694,7.287612110088324,0.8798934719862411
lasso,0.014174390929876836,14.551750533098343,0.3481534588372542,0.21396833151041558
enet,0.017750033825366954,16.674216169463932,0.4009021607279072,0.2886992722680063
xgb,0.022705512348578327,10.293071617313677,0.24751979236006588,0.2900737742962989
lgbm,0.03465670723198373,18.028762785311798,0.42919166099311146,0.4985892344554319
catboost,0.028132283662738674,15.921869612110859,0.3878980659307293,0.43226346076499883
nn1,0.03028717477782066,21.739580072546392,0.517160776243819,0.4541583026565257
nn2,0.04613016006438372,30.072824702199636,0.7164484755369993,0.5327049068222176
nn3,0.0167854862133636,8.252166577610671,0.18846957285136695,0.44763165093442864
