model,r2,mse,rmse,mae
linear,203.08804653699175,279813.8322726696,310.2608367334809,14.005227422990549
ridge,1.6359304039779141,2226.6531420193805,17.035066643970534,1.3414001202762176
lasso,0.007153219355800354,124.95408590649568,1.6792465871726554,0.9733018211302225
enet,0.005273357700999253,123.81216475383712,1.6623016682857827,0.9544083186458222
xgb,0.028080681873198593,103.16761218862688,1.3897671863835201,0.9765590339152248
lgbm,0.024149986553735056,110.77455616609654,1.4942787383110456,0.889162524087328
catboost,0.014393513491586,118.5159397054307,1.6165751420766306,1.0348726228101135
nn1,0.008438224224757738,123.90565784114656,1.655649714643562,0.9649123971959933
nn2,0.014933620050053708,134.32684569477485,1.801492548759205,1.044207227244492
nn3,0.019823927329745687,138.208698955273,1.8416421205748794,0.9528024361139195
