feature,importance_mean,importance_std
x_PA52WL20DLag,187.0,54.0
x_EBITEstDisp,159.0,10.0
x_calendarquarter,157.0,114.0
x_6MAvgChg1MRecC,141.5,25.5
x_IO_Concentration,139.0,18.0
x_EPSStab,131.5,0.5
x_IndRel_ShortIntTrdVol,131.5,3.5
x_Alpha36M6MPChg,130.0,20.0
x_IO_Level_AM,129.5,5.5
x_EPSEstDispFY1C,129.0,2.0
x_5DVolSig,123.5,20.5
x_HL1M,121.0,28.0
x_ShortIntRatio,118.0,5.0
x_IO_NAT,117.0,39.0
x_BuyToSellRecLess3MEMA,115.5,14.5
x_EPSEstDispFY2C,114.5,20.5
x_5DMoneyFlowVol,112.0,14.0
x_Alpha18M6MPChg,112.0,11.0
x_PM1M,111.5,30.5
x_IO_Foreign,111.5,1.5
x_CVVolPrc60D,110.5,11.5
x_MaxRetPayoff,110.5,37.5
x_SUEC,109.0,3.0
x_CVVolPrc30D,108.5,2.5
x_LogUnadjPrice,108.5,1.5
x_AstGrwth,108.5,14.5
x_STO_6M,108.0,14.0
x_CVVolPrc20D,105.0,4.0
x_6MChgTgtPrcGap,104.5,5.5
x_RevMagFY1C,103.0,42.0
x_IndRel_EPSEstDispFY1C,102.5,10.5
x_PM5D,99.5,14.5
x_PrcTo260DL,97.0,33.0
x_RskAdjRS,96.5,15.5
x_Chg1YAmihud,96.5,4.5
x_IO_ChgofNumBY,96.0,25.0
x_AdjRevMagC,95.5,45.5
x_SalesToEPSChg,94.5,4.5
x_PrcTo52WH,94.0,2.0
x_14DayRSI,91.0,4.0
x_90DCV,90.0,26.0
x_ChgSalestoChgEPS,89.5,7.5
x_IO_InvDuration,89.0,2.0
x_IO_TO,89.0,22.0
x_IndRel_EPSSurpC,86.5,6.5
x_IO_ChgofIO_AM,86.5,6.5
x_EPSNumRevFY1C,86.0,8.0
x_DebtChg1Y,85.5,4.5
x_HL52W,85.5,21.5
x_IndRel_InvToAst,85.0,12.0
x_Chg1YTurnover,84.0,18.0
x_IndRel_FwdEPC,83.5,4.5
x_IndRel_PM9M,81.5,4.5
x_IndRel_SUEC,81.5,11.5
x_RevEstDisp,81.0,14.0
x_AnnVol12M,80.5,11.5
x_IO_StabofChgHD,80.0,8.0
x_60MAVGTTMROE,79.5,5.5
x_SharpeRatio,79.5,33.5
x_IO_BreadthStabBY,79.0,1.0
x_IO_Level,79.0,4.0
x_Alpha12M6MPChg,78.5,8.5
x_IO_ChgofIO_HF,77.0,14.0
x_WCAccruals,76.5,32.5
x_Adj50DVolSig,76.0,5.0
x_CashAst,76.0,11.0
x_AdjSTO_6M,76.0,22.0
x_PM9M,76.0,0.0
x_IndRel_PM1M,75.5,9.5
x_PSlopeSERR_26W,75.5,4.5
x_IndRel_CashAst,75.5,5.5
x_130DMinRtn,75.0,31.0
x_IndRel_PM5D,74.5,0.5
x_IndRel_ShareChg,74.5,20.5
x_6MChgTgtPrcGapEMA,74.0,15.0
x_AnnVol1M,73.5,16.5
x_IO_BreadthStabHD,71.0,15.0
x_IndRel_InvToAsset,71.0,3.0
x_AccrualRatioBS,70.5,7.5
x_Chg4QSalesTrend,70.0,1.0
x_DepToCapex,70.0,4.0
x_FL,70.0,17.0
x_RelPrStr_12M,69.5,12.5
x_IndRel_CashP,69.5,7.5
x_LTDA,68.5,3.5
x_SalesAcc,68.0,10.0
x_Beta60M,68.0,4.0
x_IndRel_DepToCapex,67.0,10.0
x_EPSToOCFChg,66.0,20.0
x_IndRel_SEV,66.0,6.0
x_IndRel_LTDE,65.5,7.5
x_StdErr180D,65.5,1.5
x_IndRel_AccrualRatioBS,65.5,12.5
x_AccrualRatioCF,64.5,20.5
x_IndRel_CapExToAst,64.5,6.5
x_YoYChgDA,64.0,7.0
x_IndRel_AdjAccruals,64.0,4.0
x_IndRel_Chg1YOCF,63.5,11.5
x_IndRel_PM12M1M,63.5,8.5
x_UnexpectedRecChg,63.5,12.5
x_CashP,63.0,6.0
x_IndRel_Chg1YOPM,63.0,1.0
x_AdjFwdEPC,62.5,4.5
x_12QTrendTTMEPS,62.5,6.5
x_IndRel_CashEV,62.5,3.5
x_ROEStab,62.0,13.0
x_AdjAccruals,62.0,6.0
x_IndRel_ROE,61.5,2.5
x_Chg1YLTDA,60.5,0.5
x_Chg3YOPM,60.0,2.0
x_6MChgTgtPrc,59.5,2.5
x_ShareChg,59.0,1.0
x_IndRel_RecTurn,59.0,11.0
x_RecTurn,59.0,13.0
x_IndRel_MaxRetPayoff,59.0,11.0
x_Alpha60M,58.5,6.5
x_IndRel_TobinQ,58.0,4.0
x_IndRel_CFROIC,58.0,5.0
x_IndRel_CashCycle,58.0,0.0
x_ChgATO_2,57.5,5.5
x_IndRel_FwdFCFPC,57.5,11.5
x_IndRel_EBITDAEV,57.5,12.5
x_GPMargin,57.5,10.5
x_AdjAstAdjChg1YFCF,57.0,14.0
x_IndRel_EBITDAP,57.0,12.0
x_IndRel_OEA,56.5,1.5
x_Chg1YOPM,56.0,1.0
x_IndRel_ROIC,56.0,14.0
x_IndRel_OCFP,55.5,3.5
x_REToAst_2,55.5,11.5
x_IndRel_BP,55.5,2.5
x_Chg1YOCF,54.5,2.5
x_52WVPT20DLag,54.5,7.5
x_IndRel_CFEV,54.5,6.5
x_IndRel_PAdjChg1YEPS,54.5,13.5
x_LogTTMSales,54.5,16.5
x_PM6M,54.5,7.5
x_IndRel_GPMargin,54.0,3.0
x_BVEV,53.5,8.5
x_IndRel_PAdjChg1YSales,53.5,6.5
x_PAdjChg1YSales,53.5,2.5
x_IndRel_FCFEV,52.5,11.5
x_IndRel_DA,52.5,9.5
x_IndRel_RONA,52.5,2.5
x_InvToAstChg1Y,52.0,11.0
x_AdjFwdFCFPC,52.0,13.0
x_PAdjChg3YSales,52.0,1.0
x_52WSlope,52.0,5.0
x_LogAssets,52.0,17.0
x_IndRel_PM6M,51.5,3.5
x_IndRel_DebtChg1Y,51.5,6.5
x_AdjEPSNumRevFY2C,51.5,4.5
x_AstAdjChg1YCF,51.0,1.0
x_IndRel_AssetTurn,50.5,0.5
x_PTIToNOA,50.5,0.5
x_Chg1YROA,50.5,5.5
x_CashCycle,50.5,2.5
x_IndRel_NCAP,50.0,7.0
x_IndRel_CFP,49.5,0.5
x_IndRel_FCFP,49.5,10.5
x_IndRel_LTDA,49.5,4.5
x_IndRel_PTIP,49.5,4.5
x_BP,49.0,3.0
x_IndRel_ChgSalesMargin,48.5,6.5
x_IndRel_EPSToSalesChg1Y,48.0,12.0
x_IndRel_DivP,48.0,4.0
x_TobinQ,47.5,5.5
x_Rev3MFY2C,47.5,10.5
x_CashBurn,47.0,1.0
x_AdjEBITDAEV,46.5,9.5
x_IndRel_SP,46.5,1.5
x_4To52WPrcOsc,46.0,15.0
x_InvToAsset,46.0,12.0
x_IndRel_AstP,45.5,1.5
x_CapAcqRatio,45.0,1.0
x_CQDOHtoSales,45.0,15.0
x_SalesToInvCap,44.5,0.5
x_IndRel_FCFEqt,44.0,1.0
x_IndRel_EP,44.0,7.0
x_IndRel_AccrualRatioCF,44.0,1.0
x_IndRel_PTMargin,43.5,9.5
x_AdjChgEPStoSales,43.5,7.5
x_MVEToTL,43.5,8.5
x_ETO,42.5,12.5
x_ROE,42.5,6.5
x_RONA,42.5,1.5
x_PAdjChg1YOCF,42.0,11.0
x_CashAdjEV,41.0,7.0
x_IndRel_SolvencyRatio,40.0,10.0
x_SEV,40.0,6.0
x_AstAdjChg3YEPS,40.0,7.0
x_ConsQPosChgTTMEPS,40.0,3.0
x_PAdjChg1YEPS,39.5,1.5
x_PAdjChg3YEPS,39.0,3.0
x_IndRel_ROA,39.0,5.0
x_IndRel_WCAccruals,38.0,4.0
x_AdjEPSNumRevFY1C,37.0,7.0
x_AdjRev3MFY1C,37.0,16.0
x_ChgSalesMargin,37.0,8.0
x_IndRel_TotalAccruals,36.0,4.0
x_AstAdjChg1YOCF,36.0,7.0
x_STO,35.5,6.5
x_IndRel_OCFEV,35.0,4.0
x_60MAVGTTMROA,35.0,1.0
x_FCFEqt,35.0,3.0
x_CQDRItoSales,35.0,14.0
x_CFP,34.5,3.5
x_InvToAst,34.5,2.5
x_OCFAst_2,33.5,2.5
x_AdjEBITP,32.5,11.5
x_FCFP,32.5,7.5
x_CapExToAst,32.0,6.0
x_DivToCF,31.5,1.5
x_IndRel_OEP,31.5,1.5
x_ConsQPosChginTTMCF,31.0,7.0
x_AssetTurn_2,30.0,2.0
x_CashEV,29.0,2.0
x_CFIC,28.5,3.5
x_EBITMargin,27.5,3.5
x_CFAst,27.5,1.5
x_CQPTTMCFtoSales,26.0,3.0
x_ROA_2,25.0,1.0
x_24MResRtnVar,24.5,2.5
x_CFEV,23.5,5.5
x_DivP,21.0,10.0
x_EBITDAEV,20.5,3.5
