model,r2,mse,rmse,mae
linear,-122.55575014259848,3523.8568337926818,49.54825085008311,5.3847701758831885
ridge,-1.8992068184717141,81.37547110165607,8.55179888511831,4.02535357479333
lasso,-0.0005010304343007199,28.695386946590467,5.355225402483454,3.735541075523932
enet,5.306543797116703e-05,28.679562775343566,5.353745461919253,3.7339157834546426
xgb,0.07540339871779504,26.48327024886973,5.14579858135548,3.5222354230693846
lgbm,0.05429897057262858,27.088835219242405,5.204338738283148,3.567430002238563
catboost,0.07485058398265376,26.508046581251705,5.147911871621454,3.5197382809096056
nn1,0.009959903471714559,28.40034670871853,5.327366672342356,3.6689806617613505
nn2,0.019297823216348032,28.1439261178053,5.302595333883256,3.6676854532569303
nn3,-0.011710046166563303,28.978173501534418,5.382715855003293,3.767556366803953
