model,r2,mse,rmse,mae
linear,123.0725791407697,3399.1396647726797,32.69292999242986,1.1366414373579907
ridge,2.2392709599787337,59.787199213327355,2.8709244034187456,0.12657379632733254
lasso,0.0006004043576023084,1.398672300502838,0.13018385148086792,0.10122173894968013
enet,0.0006684671745070392,1.3991969740588885,0.1302777967366758,0.10133104149473561
xgb,0.027715243941776636,0.6497620741835238,0.06346029459157097,0.03370840486086893
lgbm,0.026010602128785195,0.6327236542800087,0.06077430746437083,0.044658625650841506
catboost,0.02424948597579078,0.8584029682247792,0.08396394029945074,0.06254043181822028
nn1,0.00616440821214917,1.4891835342144017,0.1396819499236472,0.10859435822922196
nn2,0.014937306966390711,1.723815201055194,0.16250797791129712,0.11278972969362513
nn3,0.03083245399872416,0.7229363917661354,0.06740568099636261,0.044869542936876464
