model,r2,mse,rmse,mae
linear,2.9344432989688567,15.855483394625455,1.693825846918511,0.1411129307116606
ridge,0.28320432312797816,1.4988548020449997,0.272453562394289,0.04806232002875592
lasso,7.636523313808615e-05,0.24199769151187334,0.05009405248085998,0.04923200100886561
enet,7.636523313808615e-05,0.24199769151187334,0.05009405248085998,0.04923200100886561
xgb,0.02342641436615828,0.15866271338161692,0.034246484734555535,0.025961756726454593
lgbm,0.01739986465606776,0.19519582058831103,0.042011651811354876,0.027695371345053107
catboost,0.01551671028383841,0.21759140163062085,0.04729808851729862,0.03134619041185655
nn1,0.02060062304521673,0.18018707762919836,0.03797072617196231,0.021677328253483945
nn2,0.029372488043151502,0.19829473404641057,0.04210602719651049,0.03297208159999604
nn3,0.031616275839906144,0.26227713165141125,0.05365707405884343,0.032271337708164795
