model,r2,mse,rmse,mae
linear,607.6244600648115,1292702.1607870047,712.3310152176759,32.67658488981573
ridge,2.7934364113076895,5384.2113840911725,31.40426719314015,1.9481557096777844
lasso,0.01014935643423422,69.59510416686228,0.7933792297629677,0.5834753188326277
enet,0.009817390440720714,75.12665076986178,0.8622261485369273,0.6464345750981443
xgb,0.0400506479357541,37.81121337084444,0.4438795193126718,0.508977388941037
lgbm,0.02177286147100402,67.82529291668449,0.7952639903356469,0.5221724387852951
catboost,0.01799365425359541,58.978267942468136,0.7012545859690249,0.393350782363476
nn1,0.03884757367858958,58.74106204968486,0.6638288723970215,0.5220254612472204
nn2,0.02287620880338838,75.42529404807269,0.8413313793119407,0.5874395285727263
nn3,0.030334987553442747,90.14123414559992,1.0107440081637036,0.8577406074700863
