model,r2,mse,rmse,mae
linear,111.64355286498464,69685.97662304305,143.23640784184192,6.888169031173444
ridge,2.909073952631152,1793.3266734168249,15.154827065401927,0.9169675366101538
lasso,0.013799336621107544,25.131025757420378,0.5083776155224753,0.34977942749499347
enet,0.01572847298008616,23.96646301994885,0.4870564714567278,0.30484595079333043
xgb,0.02810852429540583,18.91834399919158,0.3960822966442149,0.28587359910571936
lgbm,0.028813203083438668,11.872380213274527,0.2467908828650295,0.24388532435991675
catboost,0.020919391233831984,20.65079332416115,0.43486767741804117,0.3732927491809769
nn1,0.06367037538332808,42.89469185682024,0.8710309293436992,0.42555152172980043
nn2,0.05811737183956039,38.698248106513546,0.7888808056785858,0.5000291723678586
nn3,0.036064514231871604,20.817150466623755,0.4093642609048543,0.29636329185679855
