model,r2,mse,rmse,mae
linear,-129.35494932932983,3013.1230650387774,28.581812938311998,4.499142019259422
ridge,-0.099090895863164,24.66571936380991,4.958901988989119,3.400920995334497
lasso,-0.0011489947185705951,22.4536245646509,4.737605273153358,3.2510700325538147
enet,0.002551060150754325,22.370755361871986,4.728848530514122,3.2444090581613807
xgb,0.013617178349800807,22.116813532723867,4.701850861295104,3.3270778119014515
lgbm,0.02122078448144311,21.943253445868045,4.6837787872482455,3.3167567247613894
catboost,0.05123006536333452,21.277587873561316,4.611688324552093,3.225819728222148
nn1,0.03113625090455232,21.743440766819553,4.66096187600176,3.2422904657722595
nn2,0.03220860831895096,21.710518249968732,4.6581704144319485,3.227848808034712
nn3,0.009256462648277198,22.226361256976787,4.7128152130187235,3.314778106387606
