feature,importance,feature_category
x_RevEstDisp,565,3.0
x_ChgSalesMargin,164,4.0
x_Chg4QSalesTrend,162,2.0
x_SalesAcc,140,2.0
x_UnexpectedRecChg,129,4.0
x_LogTTMSales,119,7.0
x_DepToCapex,118,4.0
x_CashCycle,114,4.0
x_IndRel_LTDA,109,6.0
x_IndRel_ChgSalesMargin,105,4.0
x_RecTurn,101,6.0
x_AdjFwdEPC,101,5.0
x_IndRel_CashCycle,96,4.0
x_LogUnadjPrice,95,1.0
x_IndRel_GPMargin,95,4.0
x_PAdjChg1YSales,94,2.0
x_IndRel_DivP,93,5.0
x_WCAccruals,92,4.0
x_IndRel_BP,92,5.0
x_CashAst,91,5.0
x_IndRel_PAdjChg1YEPS,91,2.0
x_CapExToAst,90,6.0
x_Chg1YROA,90,2.0
x_IO_Concentration,89,1.0
x_IndRel_PTMargin,88,6.0
x_AssetTurn_2,88,4.0
x_IndRel_FCFEqt,88,5.0
x_RevMagFY1C,88,3.0
x_IndRel_MaxRetPayoff,87,1.0
x_AnnVol12M,87,8.0
x_IndRel_CFROIC,86,6.0
x_LogAssets,86,7.0
x_IndRel_InvToAst,86,4.0
x_STO_6M,85,1.0
x_GPMargin,85,4.0
x_IndRel_DepToCapex,85,4.0
x_ShortIntRatio,85,1.0
x_RskAdjRS,84,1.0
x_IndRel_DebtChg1Y,83,6.0
x_IndRel_ShortIntTrdVol,82,1.0
x_EPSEstDispFY2C,82,3.0
x_RONA,81,5.0
x_IO_InvDuration,81,1.0
x_CapAcqRatio,80,6.0
x_ChgATO_2,80,2.0
x_IndRel_LTDE,80,6.0
x_IO_BreadthStabHD,80,1.0
x_AccrualRatioBS,79,4.0
x_InvToAsset,79,4.0
x_IndRel_PM9M,79,1.0
x_Beta60M,79,8.0
x_IO_Level,79,1.0
x_IndRel_RONA,78,5.0
x_PrcTo260DL,77,1.0
x_IndRel_PM6M,77,1.0
x_IndRel_SolvencyRatio,77,5.0
x_IndRel_RecTurn,76,6.0
x_CashBurn,76,4.0
x_6MChgTgtPrc,76,3.0
x_IndRel_TotalAccruals,76,4.0
x_60MAVGTTMROE,76,6.0
x_IndRel_ShareChg,75,6.0
x_Chg1YOPM,75,2.0
x_AdjFwdFCFPC,75,5.0
x_130DMinRtn,75,8.0
x_AdjChgEPStoSales,75,4.0
x_IndRel_FwdFCFPC,75,5.0
x_IndRel_CashAst,75,5.0
x_IndRel_AdjAccruals,75,4.0
x_IndRel_EPSSurpC,74,3.0
x_EPSNumRevFY1C,74,3.0
x_MaxRetPayoff,73,1.0
x_PM5D,72,1.0
x_TobinQ,72,6.0
x_IO_Foreign,71,1.0
x_IndRel_PM1M,71,1.0
x_IO_ChgofNumBY,70,1.0
x_EPSStab,70,2.0
x_AdjAstAdjChg1YFCF,70,2.0
x_IndRel_EBITDAP,70,5.0
x_Chg3YOPM,70,2.0
x_Alpha60M,70,1.0
x_EBITEstDisp,70,3.0
x_IO_Level_AM,69,1.0
x_SalesToInvCap,69,4.0
x_5DVolSig,69,1.0
x_YoYChgDA,69,8.0
x_IndRel_CashEV,69,5.0
x_IndRel_CapExToAst,68,6.0
x_IndRel_SEV,68,5.0
x_PA52WL20DLag,68,1.0
x_ChgSalestoChgEPS,68,4.0
x_EBITMargin,68,4.0
x_Chg1YAmihud,67,8.0
x_IndRel_PAdjChg1YSales,67,2.0
x_CVVolPrc30D,67,1.0
x_PSlopeSERR_26W,67,1.0
x_IndRel_WCAccruals,67,4.0
x_FCFP,66,5.0
x_IndRel_ROA,65,6.0
x_Alpha12M6MPChg,65,1.0
x_IndRel_OCFP,65,5.0
x_RelPrStr_12M,64,1.0
x_ETO,63,4.0
x_AdjAccruals,63,4.0
x_52WVPT20DLag,63,1.0
x_AstAdjChg3YEPS,63,2.0
x_Adj50DVolSig,63,8.0
x_SUEC,62,3.0
x_IndRel_FwdEPC,62,5.0
x_IndRel_InvToAsset,62,4.0
x_BVEV,62,5.0
x_IndRel_Chg1YOCF,61,2.0
x_IO_TO,61,1.0
x_LTDA,60,6.0
x_IndRel_SP,60,5.0
x_BuyToSellRecLess3MEMA,60,3.0
x_IndRel_Chg1YOPM,60,2.0
x_IO_ChgofIO_HF,60,1.0
x_CashP,60,5.0
x_IndRel_CFEV,60,5.0
x_IndRel_PM5D,60,1.0
x_12QTrendTTMEPS,59,2.0
x_DebtChg1Y,59,6.0
x_PAdjChg1YOCF,59,2.0
x_SharpeRatio,59,1.0
x_IndRel_OEA,59,4.0
x_IndRel_PM12M1M,59,1.0
x_IndRel_EPSEstDispFY1C,59,3.0
x_IO_NAT,59,1.0
x_EPSToOCFChg,59,4.0
x_AstGrwth,58,6.0
x_5DMoneyFlowVol,58,1.0
x_IndRel_TobinQ,58,6.0
x_IndRel_NCAP,58,5.0
x_AdjEBITDAEV,58,5.0
x_IndRel_DA,58,6.0
x_EBITDAEV,58,5.0
x_IO_ChgofIO_AM,57,1.0
x_IO_BreadthStabBY,57,1.0
x_CVVolPrc20D,56,1.0
x_PM1M,56,1.0
x_AdjRevMagC,56,3.0
x_BP,56,5.0
x_IndRel_SUEC,56,3.0
x_REToAst_2,56,4.0
x_IndRel_EPSToSalesChg1Y,56,4.0
x_IndRel_PTIP,55,5.0
x_AstAdjChg1YCF,55,2.0
x_Chg1YOCF,55,2.0
x_MVEToTL,55,6.0
x_AdjEBITP,55,5.0
x_Chg1YTurnover,55,1.0
x_52WSlope,54,1.0
x_IndRel_EBITDAEV,54,5.0
