model,r2,mse,rmse,mae
linear,119.68990325652554,94093.71846733046,172.5126876685001,7.534780956638569
ridge,2.569261532619429,2018.340106465517,19.191417095388818,1.523580450642519
lasso,0.019330031198954056,15.272211614521618,0.2826391820247447,0.13147049090776608
enet,0.021628612582677276,15.89665180149937,0.2955719447762522,0.13399087752613442
xgb,0.054109345402826255,37.387122521857094,0.7189275814340769,0.44735688453831624
lgbm,0.043784706373238655,28.82783466136346,0.5564481144324228,0.41822586928923167
catboost,0.047296480282329606,33.309628646974296,0.6493318992827906,0.3172108293297255
nn1,0.05467969196318058,40.65149296633261,0.7388031752153995,0.21681896184218358
nn2,0.04627302098208895,28.38306229765717,0.5224156098261125,0.2954296870749921
nn3,0.030550187761339737,28.43864408422214,0.5117045737715146,0.3857865961098499
