model,r2,mse,rmse,mae
linear,101.24104553116169,1028.6392782943863,18.357985885466963,1.031554436579527
ridge,8.027231787641679,81.81922638695855,4.481625776711143,0.3471745972702871
lasso,0.0004637506775572303,0.3331507615901399,0.05350421745901183,0.05280670857443402
enet,0.0017021805604224493,0.3468984158473434,0.0558239012060234,0.05445625382006892
xgb,0.029551150115190536,0.1558289172850977,0.026847853600307055,0.028887598112944307
lgbm,0.03178305490672841,0.22932704403769832,0.03961406779279634,0.03996994923729106
catboost,0.01836262107675558,0.18378568246774826,0.0320750799487047,0.03172504441278686
nn1,0.026852532726780842,0.2545446382336693,0.042380639490022604,0.04393408495386658
nn2,0.022887485078676162,0.18723014969735244,0.03125741687409128,0.03468401871514433
nn3,0.0243657293587502,0.4235700571333861,0.06778923134511089,0.0364466839187549
