model,r2,mse,rmse,mae
linear,15.609878340581881,32921.74595697929,92.4205465904247,6.380722275855421
ridge,1.0429824024231784,1835.616236672985,13.905511412629291,1.607461980021659
lasso,0.014542005208641191,144.912155039468,1.66426309886755,0.8020748637617129
enet,0.010613382572608094,150.32103028349155,1.7204365148591119,0.8300645989975229
xgb,0.01954484876878597,109.90359919468774,1.2840018898479852,0.739519471866934
lgbm,0.0147311482472728,115.11672083049764,1.3316655656176937,0.6793719077030111
catboost,0.009069490038797664,126.53516276746521,1.475577193284216,0.8199657346223022
nn1,0.018996726172283887,142.44779122852674,1.6173741638748305,0.8418366390696496
nn2,0.019585928002607687,122.12134357496073,1.3801299762248145,0.7735101933248764
nn3,0.015922511616500375,163.73920951995063,1.8157847600977128,0.9194909150513073
