model,r2,mse,rmse,mae
linear,-16.084615231802182,34272.07446459983,160.40734718998056,38.53491523584398
ridge,-1.2882746090592856,4326.520573479393,64.28963622414292,33.367299748943296
lasso,0.03762561574519683,1833.210258709969,42.78364742571298,29.329448645244717
enet,0.038884045767914065,1831.2782642626414,42.75883958272232,29.302679802949672
xgb,0.06484707836355011,1779.1127879679811,42.159982532193354,29.039064062906
lgbm,0.05307627024364194,1801.8797301358195,42.427660752829254,29.24197762336751
catboost,0.0773581753771991,1756.6777234019858,41.886756801507616,28.60261157734859
nn1,0.011352486465968781,1882.6810110799966,43.35971761778468,29.48204899062326
nn2,0.014352991139831994,1875.5351334753923,43.2854522296362,29.504259489508097
nn3,-0.023060578163938538,1949.476223706673,44.1155205048254,30.63745747299589
