model,r2,mse,rmse,mae
linear,-154.82828832721836,4769.562787409768,42.203783110648665,5.192591350323188
ridge,-2.685091155822166,115.2349300173477,10.05098098538492,4.250243216369127
lasso,-0.00027887965880584175,31.01360532329233,5.567930132790751,3.8427053968612563
enet,0.00568530031569372,30.829110700898298,5.5513250557312706,3.832725169571475
xgb,0.09158774836131416,28.17347456987192,5.306326110026487,3.637183443687929
lgbm,0.08578681202783614,28.345783597017636,5.322807007885774,3.647172688335803
catboost,0.10447687743872773,27.771559698173423,5.268412000914336,3.6199403965792505
nn1,0.03167892602644826,30.010989616890708,5.477637860875804,3.815692617884531
nn2,0.024903746678858175,30.234724215579785,5.4974486064855785,3.830406690097443
nn3,0.0023770774837321706,30.937633138690963,5.560172232104309,3.91870709885922
