feature,importance_mean,importance_std
x_SUEC,147.5,0.5
x_Alpha36M6MPChg,140.0,30.0
x_EBITEstDisp,127.0,7.0
x_Chg1YAmihud,123.0,11.0
x_Adj50DVolSig,122.0,9.0
x_IndRel_ShortIntTrdVol,119.5,5.5
x_Alpha12M6MPChg,119.0,9.0
x_RevEstDisp,117.5,3.5
x_IO_StabofChgHD,116.5,11.5
x_5DMoneyFlowVol,113.5,1.5
x_IO_ChgofIO_HF,112.5,8.5
x_Chg1YTurnover,110.5,4.5
x_CVVolPrc20D,109.5,8.5
x_5DVolSig,109.0,5.0
x_BuyToSellRecLess3MEMA,107.5,5.5
x_IO_ChgofIO_AM,106.0,0.0
x_EPSStab,106.0,15.0
x_Alpha18M6MPChg,105.5,9.5
x_UnexpectedRecChg,105.5,8.5
x_RskAdjRS,105.0,8.0
x_CVVolPrc60D,104.0,20.0
x_CVVolPrc30D,103.5,0.5
x_6MChgTgtPrcGap,102.5,5.5
x_6MAvgChg1MRecC,102.5,7.5
x_Chg3YOPM,102.5,6.5
x_12QTrendTTMEPS,101.0,6.0
x_14DayRSI,100.5,4.5
x_IndRel_DepToCapex,99.5,6.5
x_PM1M,98.5,2.5
x_90DCV,98.0,5.0
x_IndRel_CashEV,98.0,21.0
x_AdjRevMagC,98.0,16.0
x_130DMinRtn,97.5,9.5
x_IndRel_SUEC,97.0,21.0
x_IO_ChgofNumBY,96.0,5.0
x_IndRel_PM1M,95.5,4.5
x_TobinQ,93.0,8.0
x_IO_Level_AM,92.0,7.0
x_EPSEstDispFY2C,91.5,18.5
x_PM5D,91.0,11.0
x_Chg1YOPM,90.5,9.5
x_IndRel_PM5D,90.5,11.5
x_HL1M,90.5,1.5
x_IndRel_DebtChg1Y,90.0,3.0
x_IO_Foreign,89.5,14.5
x_IO_NAT,89.0,22.0
x_ROEStab,88.0,4.0
x_IO_TO,88.0,5.0
x_IndRel_Chg1YOPM,87.0,12.0
x_IndRel_EPSEstDispFY1C,86.5,1.5
x_SalesToEPSChg,86.5,20.5
x_SalesAcc,86.0,19.0
x_EPSNumRevFY1C,86.0,6.0
x_Chg4QSalesTrend,85.5,4.5
x_LogUnadjPrice,85.5,4.5
x_EPSEstDispFY1C,85.0,12.0
x_IO_BreadthStabBY,84.5,3.5
x_EPSToOCFChg,84.0,9.0
x_IndRel_PTMargin,83.5,2.5
x_WCAccruals,83.0,26.0
x_ChgSalestoChgEPS,83.0,15.0
x_Chg1YLTDA,83.0,14.0
x_6MChgTgtPrcGapEMA,83.0,10.0
x_IndRel_Chg1YOCF,82.0,7.0
x_AnnVol1M,81.0,1.0
x_IndRel_InvToAst,80.5,9.5
x_IndRel_TobinQ,78.0,3.0
x_PM6M,77.5,11.5
x_IO_BreadthStabHD,77.0,0.0
x_IndRel_ROIC,77.0,0.0
x_AdjEPSNumRevFY1C,77.0,13.0
x_RevMagFY1C,76.5,16.5
x_RecTurn,76.0,16.0
x_IndRel_CFROIC,76.0,9.0
x_BVEV,76.0,3.0
x_IndRel_ChgSalesMargin,74.0,27.0
x_REToAst_2,73.0,6.0
x_DebtChg1Y,73.0,30.0
x_Chg1YOCF,72.5,12.5
x_ShortIntRatio,71.5,6.5
x_AdjAstAdjChg1YFCF,71.0,10.0
x_6MChgTgtPrc,71.0,18.0
x_CashAst,70.5,14.5
x_IndRel_AdjAccruals,69.0,15.0
x_IndRel_CFEV,69.0,3.0
x_SharpeRatio,69.0,7.0
x_IndRel_CashAst,69.0,2.0
x_PAdjChg1YSales,68.5,9.5
x_IndRel_SolvencyRatio,68.5,5.5
x_IndRel_InvToAsset,68.0,11.0
x_IndRel_PM9M,67.5,12.5
x_IndRel_PM6M,67.5,9.5
x_AstAdjChg1YOCF,67.5,0.5
x_IndRel_ROA,67.0,12.0
x_IndRel_ShareChg,66.0,21.0
x_PTIToNOA,66.0,28.0
x_Beta60M,65.5,6.5
x_CashBurn,65.5,2.5
x_IndRel_SEV,65.5,11.5
x_DepToCapex,65.0,6.0
x_IndRel_GPMargin,65.0,7.0
x_IndRel_ROE,64.5,8.5
x_IO_Concentration,64.5,0.5
x_HL52W,64.5,6.5
x_PA52WL20DLag,64.0,11.0
x_IndRel_EPSSurpC,64.0,2.0
x_ChgATO_2,64.0,2.0
x_FCFP,64.0,12.0
x_IndRel_AssetTurn,63.0,6.0
x_ChgSalesMargin,63.0,4.0
x_BP,63.0,1.0
x_IndRel_LTDA,63.0,14.0
x_PSlopeSERR_26W,63.0,5.0
x_calendarquarter,62.5,6.5
x_IndRel_DivP,62.0,4.0
x_StdErr180D,61.5,1.5
x_STO_6M,61.5,11.5
x_PrcTo52WH,61.5,2.5
x_IndRel_WCAccruals,60.5,16.5
x_IndRel_RecTurn,60.0,1.0
x_AstAdjChg3YEPS,60.0,12.0
x_AstGrwth,59.5,10.5
x_IndRel_OCFEV,59.5,17.5
x_IndRel_RONA,58.5,5.5
x_IO_InvDuration,58.5,16.5
x_AnnVol12M,58.5,6.5
x_IndRel_CashP,58.5,5.5
x_IndRel_CapExToAst,58.5,3.5
x_IndRel_LTDE,57.5,2.5
x_IndRel_BP,57.0,0.0
x_RelPrStr_12M,57.0,6.0
x_AdjFwdFCFPC,57.0,18.0
x_Alpha60M,56.5,4.5
x_ShareChg,56.5,9.5
x_IndRel_AccrualRatioBS,56.0,8.0
x_IndRel_EPSToSalesChg1Y,56.0,9.0
x_AdjAccruals,55.5,1.5
x_60MAVGTTMROE,55.5,3.5
x_IndRel_FwdFCFPC,55.0,6.0
x_AccrualRatioCF,54.5,0.5
x_IndRel_PAdjChg1YEPS,54.0,7.0
x_AdjEPSNumRevFY2C,53.5,2.5
x_AstAdjChg1YCF,53.5,19.5
x_IO_Level,53.5,6.5
x_52WSlope,52.5,6.5
x_RONA,52.5,17.5
x_IndRel_OEA,52.5,2.5
x_IndRel_EBITDAEV,52.5,4.5
x_ROE,52.0,8.0
x_GPMargin,52.0,1.0
x_Chg1YROA,51.5,2.5
x_InvToAsset,51.5,2.5
