model,r2,mse,rmse,mae
linear,86.92373280900402,146631.92247982288,225.65225522292096,11.219223421742441
ridge,3.974302324499949,6767.521259397017,35.79089362097137,1.449738268937717
lasso,0.038858758269781864,73.97269181361202,0.9097937296581374,0.8139277304792515
enet,0.03757908642646226,73.49490804990192,0.9065769442000012,0.8462218207460209
xgb,0.06036209072269862,109.99886502167473,1.3839945048330415,1.1525681770559257
lgbm,0.060373302653320284,117.18406303031891,1.4635385059812505,1.2457117119127585
catboost,0.04227743188449665,91.8633814796223,1.1598255115766136,1.0235141012936624
nn1,0.08112427025605477,127.75690026115016,1.5269476113756195,1.283378604258013
nn2,0.037834528135908436,66.48904609649627,0.8174093538903137,0.8647570526399678
nn3,0.02383383435745697,74.17725844491603,0.8773281478636773,0.6850750669021768
