model,r2,mse,rmse,mae
linear,-73.44066290940994,125640.91421614848,273.3532036193434,41.43871807236387
ridge,-4.723247717104603,9807.221186891267,92.33760404463382,32.644460104407486
lasso,0.0555999181516017,1644.0613125110478,40.53681768319416,27.687868128003238
enet,0.06077966627317046,1635.1177906131406,40.426425872903806,27.65328450227569
xgb,0.07028825502902265,1618.6909841137308,40.20914750805248,27.519428705353356
lgbm,0.05436592947737997,1646.8996501578702,40.55561249937399,27.778253221522327
catboost,0.09698036765875077,1572.7531798599662,39.64098869406088,26.979641280801207
nn1,0.033371575041856685,1681.482830239426,40.97744820302431,27.931549563835723
nn2,0.05080713505141612,1652.1531753129707,40.63846721101995,27.420958616023462
nn3,-0.015120215692267226,1767.9162688696294,42.037442407817764,28.827337516606356
