feature,importance_mean,importance_std
x_calendarquarter,306.5,133.5
x_EPSStab,124.5,19.5
x_EBITEstDisp,124.5,8.5
x_130DMinRtn,124.0,20.0
x_IO_ChgofIO_AM,123.5,24.5
x_IndRel_PM5D,121.5,4.5
x_BP,120.0,82.0
x_Adj50DVolSig,116.0,23.0
x_6MAvgChg1MRecC,115.0,29.0
x_14DayRSI,115.0,33.0
x_Alpha36M6MPChg,114.5,3.5
x_Chg1YTurnover,114.0,20.0
x_CVVolPrc20D,113.0,23.0
x_IO_NAT,111.0,8.0
x_ChgSalestoChgEPS,110.5,36.5
x_IndRel_ShareChg,109.5,31.5
x_SUEC,109.5,3.5
x_STO_6M,107.5,12.5
x_Chg3YOPM,106.0,18.0
x_CVVolPrc60D,105.5,11.5
x_5DVolSig,104.0,13.0
x_IO_StabofChgHD,103.0,17.0
x_Chg1YOPM,102.5,20.5
x_EPSEstDispFY1C,102.0,7.0
x_Alpha12M6MPChg,101.5,12.5
x_5DMoneyFlowVol,101.5,21.5
x_IO_Foreign,100.5,26.5
x_IO_ChgofNumBY,99.0,9.0
x_6MChgTgtPrcGap,98.5,16.5
x_IndRel_PM1M,98.0,47.0
x_IO_Concentration,97.5,33.5
x_HL1M,97.5,18.5
x_IndRel_EPSEstDispFY1C,97.0,3.0
x_ShareChg,95.0,5.0
x_DepToCapex,94.5,9.5
x_AnnVol1M,94.5,15.5
x_IO_Level_AM,92.5,14.5
x_AdjRevMagC,92.0,14.0
x_SalesToEPSChg,91.0,2.0
x_PAdjChg3YEPS,90.5,4.5
x_Alpha18M6MPChg,90.0,17.0
x_Chg1YLTDA,89.5,14.5
x_AdjFwdEPC,89.0,21.0
x_IndRel_RONA,88.0,11.0
x_RskAdjRS,87.5,6.5
x_AdjEBITDAEV,86.5,18.5
x_Chg1YAmihud,85.0,28.0
x_LogUnadjPrice,84.0,1.0
x_IndRel_EPSSurpC,84.0,6.0
x_IO_ChgofIO_HF,83.5,2.5
x_CVVolPrc30D,83.5,7.5
x_EPSNumRevFY1C,83.0,3.0
x_IndRel_SUEC,83.0,1.0
x_DebtChg1Y,82.5,3.5
x_IndRel_ShortIntTrdVol,82.5,5.5
x_60MAVGTTMROA,82.5,0.5
x_RelPrStr_12M,81.5,8.5
x_HL52W,81.5,15.5
x_AccrualRatioCF,79.0,34.0
x_REToAst_2,79.0,34.0
x_12QTrendTTMEPS,79.0,4.0
x_IndRel_DivP,78.5,12.5
x_SalesAcc,77.0,11.0
x_PM5D,76.5,30.5
x_PAdjChg1YSales,76.0,11.0
x_6MChgTgtPrcGapEMA,76.0,8.0
x_90DCV,76.0,11.0
x_60MAVGTTMROE,75.5,12.5
x_IO_InvDuration,75.5,3.5
x_IndRel_DepToCapex,75.0,1.0
x_IndRel_PM12M1M,75.0,14.0
x_STO,74.5,12.5
x_Chg4QSalesTrend,74.5,11.5
x_PM1M,74.5,10.5
x_SharpeRatio,74.5,10.5
x_ChgSalesMargin,73.5,5.5
x_RevEstDisp,72.5,6.5
x_EPSToOCFChg,72.5,2.5
x_EPSEstDispFY2C,72.5,1.5
x_IO_Level,72.0,1.0
x_52WSlope,71.5,0.5
x_IndRel_CapExToAst,71.0,10.0
x_PrcTo52WH,70.5,10.5
x_AstGrwth,70.0,5.0
x_AdjAccruals,70.0,9.0
x_IO_BreadthStabHD,69.5,2.5
x_AdjFwdFCFPC,69.5,6.5
x_PSlopeSERR_26W,69.0,4.0
x_ROEStab,69.0,15.0
x_6MChgTgtPrc,68.5,8.5
x_IndRel_ROE,68.0,4.0
x_IndRel_PAdjChg1YEPS,68.0,4.0
x_RONA,68.0,7.0
x_MaxRetPayoff,67.0,4.0
x_IndRel_PM6M,67.0,13.0
