feature,importance_mean,importance_std
x_SUEC,196.5,5.5
x_RevEstDisp,156.5,22.5
x_Chg1YTurnover,141.0,0.0
x_EBITEstDisp,138.5,2.5
x_EPSEstDispFY1C,126.0,10.0
x_IO_ChgofIO_AM,125.0,10.0
x_IO_StabofChgHD,117.5,3.5
x_IO_ChgofNumBY,117.5,3.5
x_Alpha18M6MPChg,116.5,13.5
x_CVVolPrc60D,116.0,18.0
x_IndRel_PM5D,116.0,0.0
x_5DVolSig,112.5,2.5
x_Chg1YAmihud,111.5,9.5
x_CVVolPrc30D,110.0,18.0
x_Adj50DVolSig,102.5,0.5
x_IndRel_PM1M,101.5,12.5
x_IndRel_SUEC,100.0,11.0
x_PM5D,99.5,8.5
x_IO_ChgofIO_HF,98.5,3.5
x_IndRel_EPSEstDispFY1C,98.5,4.5
x_130DMinRtn,98.0,15.0
x_Alpha12M6MPChg,97.5,5.5
x_EPSStab,95.5,6.5
x_IO_InvDuration,95.0,11.0
x_SharpeRatio,95.0,12.0
x_RskAdjRS,91.5,1.5
x_EPSNumRevFY1C,91.0,0.0
x_BuyToSellRecLess3MEMA,91.0,22.0
x_IO_Foreign,90.5,5.5
x_12QTrendTTMEPS,90.5,22.5
x_SalesToEPSChg,90.0,5.0
x_IO_NAT,90.0,12.0
x_Alpha36M6MPChg,89.5,18.5
x_AnnVol1M,88.5,6.5
x_IO_Level_AM,88.5,16.5
x_IndRel_CashAst,88.0,27.0
x_EPSToOCFChg,87.0,9.0
x_PA52WL20DLag,87.0,4.0
x_IndRel_EPSSurpC,86.5,14.5
x_STO_6M,85.5,9.5
x_EPSEstDispFY2C,85.0,17.0
x_5DMoneyFlowVol,85.0,11.0
x_IndRel_PM6M,84.5,2.5
x_Chg1YOPM,84.0,4.0
x_90DCV,84.0,9.0
x_AdjRevMagC,84.0,8.0
x_IndRel_RONA,83.0,4.0
x_UnexpectedRecChg,82.5,16.5
x_14DayRSI,82.5,5.5
x_IO_BreadthStabBY,82.0,6.0
x_6MAvgChg1MRecC,81.5,10.5
x_RevMagFY1C,81.5,12.5
x_CVVolPrc20D,81.5,1.5
x_ROEStab,80.5,2.5
x_IndRel_ShareChg,80.5,3.5
x_MaxRetPayoff,80.5,2.5
x_IO_Concentration,80.0,22.0
x_IndRel_Chg1YOCF,79.5,1.5
x_IndRel_PTMargin,79.0,10.0
x_HL1M,79.0,2.0
x_IndRel_AdjAccruals,79.0,8.0
x_IndRel_DepToCapex,78.5,0.5
x_6MChgTgtPrcGapEMA,78.0,5.0
x_52WSlope,78.0,3.0
x_6MChgTgtPrcGap,78.0,5.0
x_IO_BreadthStabHD,77.5,17.5
x_Beta60M,77.0,1.0
x_IndRel_InvToAst,76.5,1.5
x_PrcTo260DL,76.5,11.5
x_IndRel_PM9M,76.0,12.0
x_IndRel_ShortIntTrdVol,75.5,3.5
x_IndRel_OEA,75.0,9.0
x_ShortIntRatio,75.0,10.0
x_IndRel_Chg1YOPM,74.5,1.5
x_WCAccruals,74.5,4.5
x_60MAVGTTMROE,74.0,3.0
x_IndRel_ROIC,74.0,26.0
x_IndRel_AccrualRatioBS,74.0,5.0
x_Chg1YLTDA,73.5,7.5
x_AnnVol12M,73.5,1.5
x_LogAssets,73.5,16.5
x_IO_Level,73.5,13.5
x_DebtChg1Y,73.0,2.0
x_DepToCapex,73.0,1.0
x_RelPrStr_12M,72.5,8.5
x_IndRel_FwdEPC,72.5,11.5
x_BVEV,72.5,10.5
x_SalesAcc,72.0,18.0
x_CashCycle,71.5,19.5
x_ChgATO_2,71.0,3.0
x_IndRel_ROE,71.0,7.0
x_IndRel_DivP,70.5,6.5
x_IndRel_CashEV,70.5,7.5
x_IndRel_LTDE,70.0,5.0
x_LogUnadjPrice,70.0,16.0
x_IndRel_RecTurn,69.5,17.5
x_IndRel_OCFEV,69.5,1.5
x_LogTTMSales,68.5,3.5
x_IndRel_NCAP,68.5,10.5
x_PM9M,67.5,3.5
x_ChgSalestoChgEPS,67.0,5.0
x_IndRel_EBITDAEV,66.5,8.5
x_IndRel_CFROIC,66.5,12.5
x_AstGrwth,65.0,1.0
x_PSlopeSERR_26W,64.0,3.0
x_IO_TO,64.0,2.0
x_PAdjChg3YEPS,63.5,7.5
x_6MChgTgtPrc,63.5,5.5
x_IndRel_EPSToSalesChg1Y,63.5,4.5
x_IndRel_SP,63.0,17.0
x_IndRel_TobinQ,63.0,1.0
x_Chg4QSalesTrend,63.0,9.0
x_AccrualRatioBS,63.0,6.0
x_AdjEPSNumRevFY1C,62.5,10.5
x_Chg3YOPM,62.5,1.5
x_IndRel_CapExToAst,62.5,0.5
x_IndRel_LTDA,62.0,4.0
x_IndRel_BP,62.0,23.0
x_IndRel_SEV,61.5,1.5
x_IndRel_FCFEV,61.5,6.5
x_AdjEPSNumRevFY2C,61.5,15.5
x_IndRel_ChgSalesMargin,61.0,6.0
x_IndRel_MaxRetPayoff,61.0,5.0
x_TobinQ,61.0,8.0
x_IndRel_CashP,61.0,1.0
x_IndRel_PAdjChg1YEPS,60.5,21.5
x_IndRel_DebtChg1Y,60.0,3.0
x_GPMargin,60.0,2.0
x_AdjFwdEPC,59.0,3.0
x_IndRel_DA,59.0,4.0
x_Alpha60M,59.0,5.0
x_PM1M,59.0,8.0
x_RecTurn,58.0,18.0
x_AccrualRatioCF,58.0,6.0
x_InvToAsset,58.0,10.0
x_YoYChgDA,57.5,7.5
x_REToAst_2,57.5,7.5
x_IndRel_GPMargin,57.0,14.0
x_IndRel_FCFP,57.0,6.0
x_Chg1YROA,57.0,12.0
x_InvToAstChg1Y,56.0,2.0
x_IndRel_AccrualRatioCF,56.0,1.0
x_IndRel_PM12M1M,56.0,8.0
x_IndRel_AssetTurn,55.5,3.5
x_CashBurn,55.5,2.5
x_CashAst,55.0,4.0
x_IndRel_PAdjChg1YSales,55.0,5.0
x_PAdjChg1YOCF,55.0,12.0
x_52WVPT20DLag,53.5,18.5
x_ChgSalesMargin,53.5,1.5
x_IndRel_AstP,53.5,5.5
x_Chg1YOCF,53.0,9.0
x_AdjEBITDAEV,53.0,1.0
x_IndRel_WCAccruals,53.0,16.0
x_IndRel_CashCycle,53.0,13.0
x_AdjAstAdjChg1YFCF,53.0,15.0
x_IndRel_FCFEqt,52.5,7.5
x_PAdjChg1YSales,52.5,12.5
x_StdErr180D,52.5,8.5
x_PAdjChg3YSales,52.0,9.0
x_CQDRItoSales,51.5,18.5
x_CashP,51.5,6.5
x_PAdjChg1YEPS,51.5,13.5
x_IndRel_PTIP,50.5,3.5
x_FL,49.5,17.5
x_IndRel_TotalAccruals,49.5,5.5
x_AdjChgEPStoSales,49.0,2.0
x_AstAdjChg3YEPS,49.0,8.0
x_IndRel_ROA,49.0,1.0
x_24MResRtnVar,48.5,17.5
x_IndRel_EP,48.5,3.5
x_SEV,48.0,3.0
x_HL52W,48.0,6.0
x_CQDOHtoSales,48.0,2.0
x_EBITMargin,48.0,9.0
x_FCFEqt,47.5,7.5
x_ShareChg,47.5,5.5
x_AdjSTO_6M,47.5,0.5
x_IndRel_FwdFCFPC,47.0,8.0
x_IndRel_InvToAsset,47.0,4.0
x_LTDA,46.5,1.5
x_PM6M,46.0,0.0
x_IndRel_CFEV,45.5,8.5
x_SalesToInvCap,45.5,5.5
x_IndRel_EBITDAP,45.5,4.5
x_IndRel_CFP,45.0,6.0
x_AdjAccruals,45.0,10.0
x_RONA,44.5,9.5
x_ETO,44.0,0.0
x_AstAdjChg1YCF,43.5,5.5
x_AdjFwdFCFPC,43.0,6.0
x_AstAdjChg1YOCF,43.0,4.0
x_PrcTo52WH,41.5,3.5
x_IndRel_OCFP,41.5,4.5
x_STO,41.0,8.0
x_IndRel_OEP,41.0,6.0
x_IndRel_SolvencyRatio,41.0,1.0
x_ROE,40.5,5.5
x_AdjEBITP,40.5,3.5
x_60MAVGTTMROA,40.0,0.0
x_Rev3MFY2C,40.0,9.0
x_PTIToNOA,39.5,1.5
x_CFIC,39.0,22.0
x_CapAcqRatio,38.5,3.5
x_calendarquarter,37.5,10.5
x_CashAdjEV,36.5,6.5
x_4To52WPrcOsc,36.0,9.0
x_InvToAst,35.5,12.5
x_MVEToTL,35.0,7.0
x_OCFAst_2,34.5,2.5
x_BP,33.5,3.5
x_CQPTTMCFtoSales,33.0,10.0
x_CFEV,32.0,5.0
x_AdjRev3MFY1C,32.0,2.0
x_FCFP,31.0,1.0
x_EBITDAEV,31.0,9.0
x_ConsQPosChginTTMCF,30.5,2.5
x_CapExToAst,30.5,5.5
x_DivToCF,30.5,1.5
x_ROA_2,30.0,6.0
x_AssetTurn_2,29.5,5.5
x_ConsQPosChgTTMEPS,27.0,0.0
x_CFAst,26.0,5.0
x_DivP,23.5,0.5
x_CFP,21.5,3.5
x_CashEV,18.5,4.5
