model,r2,mse,rmse,mae
linear,92.153623537247,637.95312757379,14.327307642907572,0.4704564693894627
ridge,2.3492964431072223,15.929713133903444,1.6477247337531524,0.0988353931800632
lasso,0.00024174096680133243,0.1672064637588616,0.031923503254519356,0.023538297922471214
enet,0.00024174096680133243,0.1672064637588616,0.031923503254519356,0.023538297922471214
xgb,0.014685489680931965,0.19646706709369546,0.03956998105872764,0.03145527867370559
lgbm,0.020708137583432523,0.13404167283578514,0.027076380823092387,0.022671530143309068
catboost,0.018851465832066615,0.14657230350900993,0.029774544842335694,0.02462852558544411
nn1,0.020205794101941475,0.1435029145523692,0.027697322334667377,0.029356402958753018
nn2,0.02140972856918945,0.0954392307278338,0.01859220071821122,0.016762592357496033
nn3,0.031184400242367953,0.16374737855837615,0.0312580657007388,0.020113575049496575
