feature,importance_mean,importance_std
x_RevEstDisp,232.0,24.0
x_IO_ChgofIO_HF,122.5,7.5
x_SUEC,119.0,26.0
x_Alpha36M6MPChg,116.0,12.0
x_IO_Level_AM,113.0,9.0
x_IO_ChgofIO_AM,111.5,15.5
x_RskAdjRS,109.0,7.0
x_IndRel_ShortIntTrdVol,108.0,13.0
x_IO_Concentration,106.5,7.5
x_Alpha12M6MPChg,104.0,1.0
x_LogUnadjPrice,103.5,5.5
x_EBITEstDisp,102.0,6.0
x_5DVolSig,101.5,20.5
x_5DMoneyFlowVol,100.0,0.0
x_IndRel_BP,98.5,6.5
x_IO_BreadthStabHD,98.5,16.5
x_SalesAcc,98.5,15.5
x_IndRel_SUEC,96.5,3.5
x_IO_Level,96.5,0.5
x_Alpha18M6MPChg,96.5,7.5
x_calendarquarter,96.5,7.5
x_130DMinRtn,95.5,4.5
x_CVVolPrc60D,95.0,14.0
x_RecTurn,95.0,14.0
x_IO_NAT,94.0,5.0
x_BuyToSellRecLess3MEMA,93.5,2.5
x_Chg3YOPM,93.5,8.5
x_IO_InvDuration,90.5,31.5
x_CashAst,90.5,10.5
x_Chg1YLTDA,90.5,19.5
x_DepToCapex,90.0,11.0
x_GPMargin,90.0,20.0
x_IO_BreadthStabBY,90.0,15.0
x_EPSNumRevFY1C,89.5,15.5
x_LogTTMSales,89.5,10.5
x_6MChgTgtPrcGap,88.5,0.5
x_6MAvgChg1MRecC,87.5,9.5
x_IndRel_GPMargin,87.0,20.0
x_IndRel_PM12M1M,87.0,15.0
x_90DCV,86.5,2.5
x_ShortIntRatio,86.0,22.0
x_IndRel_RecTurn,86.0,0.0
x_CVVolPrc20D,85.5,25.5
x_IndRel_PM1M,85.5,6.5
x_6MChgTgtPrcGapEMA,85.0,6.0
x_Chg1YTurnover,85.0,12.0
x_YoYChgDA,85.0,18.0
x_IO_StabofChgHD,83.5,17.5
x_RelPrStr_12M,83.5,18.5
x_IndRel_EPSEstDispFY1C,82.5,6.5
x_Beta60M,82.0,7.0
x_AnnVol12M,82.0,13.0
x_Chg1YAmihud,81.5,16.5
x_Chg1YOPM,81.5,11.5
x_IndRel_CapExToAst,81.5,8.5
x_IndRel_Chg1YOPM,81.0,6.0
x_12QTrendTTMEPS,80.5,0.5
