model,r2,mse,rmse,mae
linear,-430.9207275634306,2367.583473485229,25.26157728802602,2.617686160144281
ridge,-7.003481954026455,44.51497077527391,4.964052572142347,1.9568201592044248
lasso,-0.0020127849413623887,6.083740926011919,2.465156378390298,1.8387828992953117
enet,-0.0020127849413623887,6.083740926011919,2.465156378390298,1.8387828992953117
xgb,0.1286733653654601,5.278293696882181,2.2971189445086613,1.7032506862399455
lgbm,0.12483263539076084,5.303474540980644,2.3024360465753277,1.7049829640828282
catboost,0.1385066454202738,5.220931345113978,2.284448226494472,1.6914754344376246
nn1,0.02696791651238284,5.899755897213748,2.428232347676509,1.7877577851237512
nn2,0.031152792597524924,5.8783090098219315,2.423322300975253,1.7834431077272672
nn3,-0.06861683136252364,6.487058155844087,2.5449535166005752,1.8767377527284428
