model,r2,mse,rmse,mae
linear,1714.3340355638727,2576203.8242339375,963.4456692644522,53.68501664089602
ridge,2.036363667160486,2641.9775450146344,19.532628086057656,0.8567684888508453
lasso,0.008417291213234292,107.97457407304002,1.448883229005315,1.017644503484016
enet,0.007126024327049136,111.79847878151642,1.5080816840159148,1.0233975584497055
xgb,0.016017234166616958,97.88358491798058,1.3407299821497236,0.9896675282665162
lgbm,0.03494626372087998,89.36010317492502,1.2032116764751009,0.7854043319130878
catboost,0.025844933608738376,96.05985242485309,1.322501958745246,0.9589950873016176
nn1,0.043432038955769026,87.35518232129961,1.1444177003326323,0.843085544880375
nn2,0.023772768379077037,85.70422194518248,1.1364726654505237,0.7788817010245167
nn3,0.013879345883636138,116.20779680795255,1.5182238557242378,0.9393728565699233
