model,r2,mse,rmse,mae
linear,-877.71205903543,1321956.8015935288,627.4784808812975,58.57167863710949
ridge,-2.6604722137165004,5269.157126802971,69.91161253221614,28.790784055876042
lasso,0.053340784965450985,1417.597455186285,37.6231071626865,24.565466328366963
enet,0.056882803306984406,1412.6877314030717,37.55547125303326,24.559885555079006
xgb,0.10538361102305863,1339.107772962071,36.56925233139223,24.40013206511208
lgbm,0.08921135837913,1361.7616741257916,36.88243424433081,24.604191847187188
catboost,0.11714816939165393,1321.0933670516813,36.322780119654894,24.085227229301225
nn1,0.01191460002269935,1476.5025472163181,38.408239419992725,25.40589377532953
nn2,0.04575392101088631,1426.9034681629532,37.75727609406745,24.83877070142542
nn3,0.007493756010376718,1486.3641794493897,38.523488624127744,25.14888103938963
