model,r2,mse,rmse,mae
linear,938.3755752486774,32750.987162252866,110.03633308320036,3.2813037696301155
ridge,2.7784813273345743,96.50707929195123,3.9629961253326074,0.2261782180781626
lasso,0.0012240817678803308,2.1457263890909104,0.18509919092320948,0.14887185613928045
enet,0.0013288749330208243,2.1459017531073874,0.18510822044871994,0.14899808101778989
xgb,0.028928856921192084,1.787326111684333,0.161596388028063,0.12023264508709207
lgbm,0.019617184793924287,1.926147054154613,0.17215727187819566,0.12484080850399046
catboost,0.01904450580422662,1.6129526626123578,0.1469809665386926,0.1084055254234231
nn1,0.012743277649526314,2.3020617157110945,0.19941751500775134,0.13545793203857032
nn2,0.016745876766399805,2.1080877300267975,0.1821835869384409,0.13588844485275242
nn3,0.03765573614169719,2.9383027305707765,0.2477602306341346,0.1603608488662243
