feature,importance_mean,importance_std
x_Alpha36M6MPChg,142.0,18.0
x_EBITEstDisp,132.5,32.5
x_Alpha18M6MPChg,125.0,6.0
x_STO_6M,119.0,5.0
x_5DVolSig,118.0,1.0
x_IO_ChgofIO_AM,117.0,7.0
x_Alpha12M6MPChg,113.0,6.0
x_EPSStab,112.5,15.5
x_IO_ChgofIO_HF,112.0,14.0
x_6MAvgChg1MRecC,110.0,7.0
x_EPSEstDispFY1C,109.5,8.5
x_EPSEstDispFY2C,109.5,0.5
x_calendarquarter,108.5,6.5
x_SUEC,106.5,3.5
x_Chg1YAmihud,102.5,18.5
x_IndRel_ShortIntTrdVol,102.0,20.0
x_IndRel_EPSEstDispFY1C,101.0,2.0
x_5DMoneyFlowVol,99.0,1.0
x_IO_ChgofNumBY,97.5,2.5
x_BuyToSellRecLess3MEMA,97.5,8.5
x_12QTrendTTMEPS,97.0,16.0
x_IO_NAT,96.5,0.5
x_RskAdjRS,95.5,7.5
x_CVVolPrc30D,95.5,0.5
x_Adj50DVolSig,94.5,12.5
x_IO_Foreign,93.5,7.5
x_IO_StabofChgHD,91.5,7.5
x_RevEstDisp,90.5,9.5
x_IndRel_PM5D,90.0,6.0
x_IndRel_RecTurn,90.0,14.0
x_IndRel_PM1M,89.5,16.5
x_ChgSalestoChgEPS,89.0,14.0
x_6MChgTgtPrcGapEMA,88.5,0.5
x_RevMagFY1C,88.0,16.0
x_SalesToEPSChg,87.5,13.5
x_PM1M,86.5,18.5
x_IO_BreadthStabBY,86.5,2.5
x_IndRel_SEV,86.5,9.5
x_HL1M,85.5,32.5
x_DepToCapex,85.0,4.0
x_PM5D,85.0,11.0
x_Chg3YOPM,85.0,7.0
x_IndRel_CFROIC,85.0,15.0
x_ShareChg,84.5,13.5
x_CVVolPrc60D,84.5,10.5
x_ChgSalesMargin,84.5,0.5
x_WCAccruals,84.5,0.5
x_IndRel_ChgSalesMargin,84.0,12.0
x_IO_TO,84.0,10.0
x_IO_BreadthStabHD,83.5,14.5
x_CVVolPrc20D,83.5,2.5
x_IndRel_CashEV,83.5,8.5
x_IndRel_InvToAst,83.0,24.0
x_Beta60M,82.5,6.5
x_AdjEPSNumRevFY2C,82.5,7.5
x_EPSNumRevFY1C,82.5,12.5
x_IndRel_SUEC,82.0,2.0
x_6MChgTgtPrcGap,81.5,6.5
x_14DayRSI,81.0,2.0
x_IO_Concentration,81.0,1.0
x_Chg4QSalesTrend,79.5,6.5
x_IO_Level,79.5,7.5
x_Chg1YOPM,79.5,5.5
x_IndRel_WCAccruals,79.0,5.0
x_130DMinRtn,78.0,4.0
x_IndRel_AccrualRatioBS,77.5,13.5
x_ShortIntRatio,77.0,7.0
x_SalesAcc,76.0,6.0
x_IndRel_MaxRetPayoff,76.0,2.0
x_IndRel_AssetTurn,75.5,7.5
x_IndRel_FCFP,75.5,23.5
x_IndRel_AdjAccruals,75.5,23.5
x_IndRel_FwdFCFPC,75.0,5.0
x_6MChgTgtPrc,75.0,16.0
x_IndRel_CFEV,74.5,2.5
x_PSlopeSERR_26W,74.0,17.0
x_AnnVol1M,73.0,12.0
x_IO_InvDuration,73.0,22.0
x_RelPrStr_12M,72.0,24.0
x_GPMargin,72.0,1.0
x_Chg1YTurnover,72.0,9.0
x_IndRel_PM6M,71.5,1.5
x_SharpeRatio,71.5,6.5
x_ChgATO_2,71.0,10.0
x_IndRel_Chg1YOCF,71.0,9.0
x_RecTurn,70.5,19.5
x_PA52WL20DLag,70.5,10.5
x_IndRel_DebtChg1Y,70.0,13.0
x_90DCV,70.0,5.0
x_Chg1YROA,70.0,11.0
x_IndRel_LTDA,70.0,5.0
x_Chg1YLTDA,69.5,5.5
x_PAdjChg3YSales,69.5,5.5
x_LogUnadjPrice,69.5,11.5
x_IndRel_DepToCapex,69.0,9.0
x_MaxRetPayoff,68.5,10.5
x_CashBurn,68.5,28.5
x_IndRel_TobinQ,68.5,7.5
x_52WSlope,68.0,20.0
x_IndRel_FwdEPC,67.5,6.5
x_DebtChg1Y,67.5,15.5
x_IndRel_FCFEqt,67.0,0.0
x_IndRel_Chg1YOPM,67.0,8.0
x_Chg1YOCF,67.0,3.0
x_AnnVol12M,66.5,14.5
x_IndRel_SolvencyRatio,66.5,11.5
x_AdjAstAdjChg1YFCF,66.5,6.5
x_IO_Level_AM,66.5,7.5
x_AstGrwth,66.5,14.5
x_InvToAsset,65.5,14.5
x_IndRel_PTMargin,65.5,19.5
x_IndRel_PAdjChg1YSales,65.5,11.5
x_YoYChgDA,65.0,3.0
x_REToAst_2,64.5,12.5
x_IndRel_LTDE,64.5,9.5
x_PAdjChg3YEPS,64.5,5.5
x_BVEV,64.0,19.0
x_IndRel_DivP,63.5,11.5
x_IndRel_ROIC,63.5,6.5
x_IndRel_PM9M,63.5,0.5
x_AdjEBITP,63.0,12.0
x_IndRel_CashAst,62.5,14.5
x_CFP,62.0,15.0
x_IndRel_EPSSurpC,61.5,10.5
x_ROEStab,61.0,7.0
x_IndRel_EBITDAEV,61.0,12.0
x_AdjRevMagC,60.5,2.5
x_AdjFwdFCFPC,60.5,4.5
x_EPSToOCFChg,60.5,14.5
x_IndRel_EPSToSalesChg1Y,60.5,7.5
x_PM6M,60.5,12.5
x_IndRel_ROE,60.0,20.0
x_ConsQPosChginTTMCF,59.5,12.5
x_IndRel_CapExToAst,59.5,5.5
x_IndRel_OEA,59.0,17.0
x_UnexpectedRecChg,59.0,16.0
x_IndRel_InvToAsset,58.5,6.5
x_52WVPT20DLag,58.5,0.5
x_IndRel_RONA,58.0,8.0
x_IndRel_AccrualRatioCF,58.0,11.0
x_CashP,58.0,6.0
x_FCFEqt,57.5,7.5
x_IndRel_CashP,57.5,5.5
x_IndRel_GPMargin,57.5,10.5
x_StdErr180D,56.5,8.5
x_PAdjChg1YEPS,56.5,4.5
x_AccrualRatioBS,56.5,5.5
x_IndRel_ShareChg,56.0,14.0
x_60MAVGTTMROE,56.0,2.0
x_InvToAst,55.5,12.5
x_IndRel_ROA,55.5,6.5
x_EBITMargin,55.0,20.0
x_InvToAstChg1Y,55.0,1.0
x_IndRel_DA,54.5,18.5
x_AstAdjChg1YCF,54.5,0.5
x_IndRel_BP,54.0,15.0
x_AdjSTO_6M,54.0,1.0
x_CashCycle,53.5,7.5
x_AstAdjChg3YEPS,53.0,7.0
x_IndRel_PM12M1M,53.0,7.0
x_FL,52.5,4.5
x_AccrualRatioCF,52.5,8.5
x_LogTTMSales,52.5,4.5
x_60MAVGTTMROA,52.0,6.0
x_SEV,52.0,12.0
x_24MResRtnVar,51.5,8.5
x_IndRel_OCFEV,51.5,12.5
x_CapAcqRatio,51.5,0.5
x_PAdjChg1YSales,51.5,4.5
x_HL52W,51.0,3.0
x_PrcTo260DL,51.0,9.0
x_OCFAst_2,50.0,10.0
x_LTDA,49.5,19.5
x_LogAssets,49.0,0.0
x_AdjEBITDAEV,48.5,9.5
x_PAdjChg1YOCF,48.5,4.5
x_AdjAccruals,48.0,10.0
x_PTIToNOA,47.5,1.5
x_IndRel_TotalAccruals,47.5,13.5
x_AstAdjChg1YOCF,47.0,8.0
x_4To52WPrcOsc,47.0,3.0
x_AdjFwdEPC,47.0,1.0
x_AdjChgEPStoSales,47.0,12.0
x_TobinQ,47.0,0.0
x_RONA,46.0,11.0
x_IndRel_PAdjChg1YEPS,46.0,1.0
x_CQDOHtoSales,45.5,12.5
x_IndRel_FCFEV,45.0,3.0
x_CapExToAst,45.0,8.0
x_CashAst,45.0,6.0
x_IndRel_NCAP,44.5,5.5
x_AssetTurn_2,44.5,8.5
x_SalesToInvCap,44.5,4.5
x_AdjEPSNumRevFY1C,44.0,12.0
x_Rev3MFY2C,43.5,6.5
x_ROA_2,43.5,12.5
x_ETO,43.5,0.5
x_Alpha60M,43.5,5.5
x_IndRel_CashCycle,43.0,1.0
x_FCFP,43.0,1.0
x_PrcTo52WH,40.0,3.0
x_ROE,39.0,2.0
x_PM9M,39.0,7.0
x_IndRel_OEP,38.5,1.5
x_IndRel_AstP,38.5,7.5
x_CFIC,37.5,6.5
x_IndRel_OCFP,37.5,3.5
x_CFAst,37.5,4.5
x_CashAdjEV,36.5,5.5
x_MVEToTL,35.5,0.5
x_CFEV,35.0,4.0
x_AdjRev3MFY1C,33.5,2.5
x_IndRel_SP,33.0,4.0
x_BP,33.0,2.0
x_STO,32.5,2.5
x_DivToCF,32.5,6.5
x_IndRel_EBITDAP,32.5,6.5
x_IndRel_EP,32.0,8.0
x_IndRel_CFP,30.5,5.5
x_EBITDAEV,30.0,5.0
x_ConsQPosChgTTMEPS,29.0,1.0
x_CQDRItoSales,28.5,9.5
x_IndRel_PTIP,25.0,4.0
x_CQPTTMCFtoSales,23.0,6.0
x_DivP,23.0,1.0
x_CashEV,18.5,1.5
