model,r2,mse,rmse,mae
linear,28.847850515491235,691.4832304871362,11.76532582319662,0.8187356649720088
ridge,1.2656473715077232,28.999999880147552,1.6786603760231356,0.06779172297172029
lasso,0.0003039415190844116,1.3437595158731017,0.13316835116261833,0.08708278340710439
enet,0.001584730119012776,1.3360262096677589,0.1339662757751849,0.08976304810491727
xgb,0.029946389131915364,0.6797439626163425,0.07098355502931492,0.03825358303169007
lgbm,0.026927522738032467,1.0886188933675096,0.11451115303888931,0.09413816892868698
catboost,0.01727679995660483,0.802353206799939,0.08506056497636563,0.05014405977829448
nn1,0.015743199622042073,1.2343382344618727,0.1254590737536442,0.07544066053960977
nn2,0.024197425102489765,1.554809197764681,0.1594072922903472,0.09435124981625048
nn3,0.025303267164524215,1.7198322414665514,0.17322824274321255,0.11617670267337728
