model,r2,mse,rmse,mae
linear,6.024920803496409,10499.531452139563,46.23844491539767,2.904053008320056
ridge,0.38180573522593325,715.2604318611596,6.731232307329018,1.4557405444841789
lasso,0.023934326576847808,77.20949928504244,0.9312097670274943,0.6780006087078296
enet,0.023678462789675694,75.42219142311147,0.9130621248556592,0.6568002278720709
xgb,0.02814625327103815,89.478735843861,1.0845650137222689,1.0232469253740963
lgbm,0.03701497827478607,106.89603572559726,1.2912407217901496,0.9656815605049259
catboost,0.02006841092273257,88.72070950215588,1.088286926486277,0.8949212387273235
nn1,0.030341449182211815,92.19826022037724,1.1088817546019747,0.7645440700498247
nn2,0.022602961662287317,73.29076025280276,0.8769291376984891,0.6157530446183097
nn3,0.019862686131252794,84.56335682832687,0.9766379552875241,0.5961626621597205
